nc_metric,bin,ood_set,clip_fid,n_models,n_methods_input,n_methods_used,n_blocks_used,friedman_stat,friedman_p,significant,top_clique,top_clique_size
equinorm_wc,low,cifar10,0.2171741844853313,8,22,22,4,83.38339920948613,2.1791267624952054e-09,True,CTM,1
equinorm_wc,low,tinyimagenet,0.25916467614357813,6,22,22,3,54.01976284584981,9.809640169600714e-05,True,"Confidence, Energy, MLS, NNGuide, NeCo",5
equinorm_wc,low,isun,0.40957509267432773,14,22,22,7,73.59062676453982,9.233295914919996e-08,True,"CTM, CTMmean, CTMmeanOC, Energy, MLS, NNGuide, NeCo, fDBD",8
equinorm_wc,low,lsun resize,0.44339047660145725,14,22,22,7,79.87859966120834,8.460938327517672e-09,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, MLS, NNGuide, NeCo, fDBD",8
equinorm_wc,low,lsun cropped,0.452894850417105,14,22,22,7,83.99153020892152,1.7192859974322994e-09,True,"CTM, CTMmean, CTMmeanOC, Confidence, KPCA RecError global, MLS, NNGuide, NeCo, fDBD",9
equinorm_wc,low,places365,0.5321273594354652,14,22,22,7,75.77244494635806,4.056522069183633e-08,True,"Energy, MLS, NNGuide, NeCo, PE, REN",6
equinorm_wc,low,textures,0.5468303877588535,14,22,22,7,88.0502540937324,3.493764189426303e-10,True,"CTMmean, CTMmeanOC, MLS, NNGuide, NeCo, REN",6
equinorm_wc,low,svhn,0.6846676149471842,14,22,22,7,70.87351778656125,2.5437727517811615e-07,True,"CTM, CTMmean, CTMmeanOC, Confidence, GEN, KPCA RecError global, MLS, NNGuide, NeCo, REN, fDBD",11
equinorm_wc,mid,cifar100,0.19080717366812822,6,22,22,3,34.288537549407096,0.03374299997938459,True,"CTMmeanOC, Confidence, Energy, GE, GradNorm, KPCA RecError global, MLS, NNGuide, NeCo",9
equinorm_wc,mid,cifar10,0.2171741844853313,8,22,22,4,56.715415019762816,3.9591395881020586e-05,True,"CTM, Confidence, GEN, GradNorm, MLS, MSR, NeCo, PCE, PE, REN",10
equinorm_wc,mid,tinyimagenet,0.25916467614357813,10,22,22,5,68.99051383399211,5.096040870038468e-07,True,"Energy, GE, GradNorm, MLS, NeCo, PE",6
equinorm_wc,mid,isun,0.40957509267432773,12,22,22,6,56.086956521739125,4.900520606974786e-05,True,"Energy, GE, GradNorm, KPCA RecError global, MLS, NNGuide, NeCo, PE",8
equinorm_wc,mid,lsun resize,0.44339047660145725,12,22,22,6,60.26086956521738,1.166084979881884e-05,True,"Energy, GE, GradNorm, MLS, NNGuide, NeCo, PE",7
equinorm_wc,mid,lsun cropped,0.452894850417105,12,22,22,6,79.46245059288532,9.928647964865126e-09,True,"CTM, Confidence, Energy, GE, KPCA RecError global, MLS, NeCo, PE, fDBD",9
equinorm_wc,mid,places365,0.5321273594354652,12,22,22,6,56.10276679841894,4.8743560599208545e-05,True,"CTMmean, CTMmeanOC, Confidence, Energy, GE, GradNorm, KPCA RecError global, MLS, NNGuide, NeCo, ViM, fDBD, pNML",13
equinorm_wc,mid,textures,0.5468303877588535,12,22,22,6,56.10276679841894,4.8743560599208545e-05,True,"CTM, CTMmean, CTMmeanOC, Energy, KPCA RecError global, NNGuide, NeCo, PCE, REN, ViM, fDBD",11
equinorm_wc,mid,svhn,0.6846676149471842,12,22,22,6,43.5494071146245,0.0026731159212037493,True,"CTM, CTMmean, CTMmeanOC, Energy, GE, GEN, KPCA RecError global, MLS, MSR, NNGuide, NeCo, PCE, PE, REN, ViM, fDBD",16
equinorm_wc,high,cifar10,0.2171741844853313,14,22,22,7,112.71428571428578,1.5221912130299463e-14,True,"GEN, MLS, MSR, NeCo, PCE, PE",6
equinorm_wc,high,tinyimagenet,0.25916467614357813,14,22,22,7,57.57933370976855,2.9478969562614637e-05,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD, pNML",6
equinorm_wc,high,isun,0.40957509267432773,14,22,22,7,61.67193675889337,7.1084840978132414e-06,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD, pNML",6
equinorm_wc,high,lsun resize,0.44339047660145725,14,22,22,7,53.94748729531341,0.00010048390315954657,True,"CTM, CTMmean, CTMmeanOC, NNGuide, ViM, fDBD, pNML",7
equinorm_wc,high,lsun cropped,0.452894850417105,14,22,22,7,78.95708639186898,1.205349981899075e-08,True,"CTMmean, Confidence, GradNorm, KPCA RecError global, fDBD",5
equinorm_wc,high,places365,0.5321273594354652,14,22,22,7,90.15753811405989,1.5159244841246605e-10,True,"CTMmean, CTMmeanOC, REN, fDBD",4
equinorm_wc,high,textures,0.5468303877588535,14,22,22,7,134.08526256352343,1.757591315395125e-18,True,"CTMmean, CTMmeanOC, ViM",3
equinorm_wc,high,svhn,0.6846676149471842,14,22,22,7,120.37097684923776,6.104986707907273e-16,True,"CTM, CTMmean, CTMmeanOC, ViM, fDBD",5
max_equiangular_uc,low,cifar100,0.19080717366812822,14,22,22,7,79.93280632411074,8.286318043049021e-09,True,"Energy, GE, MLS, NNGuide, NeCo",5
max_equiangular_uc,low,cifar10,0.2171741844853313,4,22,22,2,41.66798418972331,0.0046309401608155025,True,"CTM, CTMmeanOC",2
max_equiangular_uc,low,tinyimagenet,0.25916467614357813,10,22,22,5,91.6814229249012,8.262692902027639e-11,True,"Confidence, Energy, MLS, NeCo",4
max_equiangular_uc,low,isun,0.40957509267432773,14,22,22,7,76.97854319593455,2.5663687986111052e-08,True,"Confidence, Energy, GE, GradNorm, MLS, NNGuide, NeCo, PE, fDBD",9
max_equiangular_uc,low,lsun resize,0.44339047660145725,14,22,22,7,82.27046866177307,3.358354047574679e-09,True,"Confidence, Energy, GE, GradNorm, KPCA RecError global, MLS, NNGuide, NeCo, fDBD",9
max_equiangular_uc,low,lsun cropped,0.452894850417105,14,22,22,7,90.24562394127611,1.463770660219437e-10,True,"CTM, Confidence, Energy, MLS, NNGuide, NeCo",6
max_equiangular_uc,low,places365,0.5321273594354652,14,22,22,7,83.36815358554497,2.1921001509201797e-09,True,"Energy, GE, MLS, NNGuide, NeCo",5
max_equiangular_uc,low,textures,0.5468303877588535,14,22,22,7,89.01919819311127,2.381388806361206e-10,True,"Energy, MLS, NNGuide, NeCo",4
max_equiangular_uc,low,svhn,0.6846676149471842,14,22,22,7,76.71428571428578,2.8376939771638932e-08,True,"CTMmeanOC, Confidence, Energy, GE, MLS, NNGuide, NeCo, PCE, PE, REN",10
max_equiangular_uc,mid,cifar100,0.19080717366812822,6,22,22,3,62.335968379446626,5.6226394341612605e-06,True,"CTM, fDBD",2
max_equiangular_uc,mid,cifar10,0.2171741844853313,12,22,22,6,96.45059288537544,1.2175636566017878e-11,True,"CTM, CTMmeanOC, GEN, MSR, NNGuide, PCE, PE, REN, fDBD",9
max_equiangular_uc,mid,tinyimagenet,0.25916467614357813,6,22,22,3,44.15415019762844,0.0022330642913796503,True,"CTM, CTMmean, CTMmeanOC, NNGuide, ViM, fDBD",6
max_equiangular_uc,mid,isun,0.40957509267432773,12,22,22,6,93.99209486166006,3.276792097671107e-11,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
max_equiangular_uc,mid,lsun resize,0.44339047660145725,12,22,22,6,92.395256916996,6.21286306640099e-11,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
max_equiangular_uc,mid,lsun cropped,0.452894850417105,12,22,22,6,82.11067193675888,3.5730566520433117e-09,True,"CTM, CTMmean, CTMmeanOC, Confidence, GEN, KPCA RecError global, NNGuide, REN, fDBD",9
max_equiangular_uc,mid,places365,0.5321273594354652,12,22,22,6,105.399209486166,3.161709463068027e-13,True,"CTM, CTMmeanOC, GEN, NNGuide, REN, fDBD",6
max_equiangular_uc,mid,textures,0.5468303877588535,12,22,22,6,113.97628458498025,8.983367817361326e-15,True,"CTMmean, CTMmeanOC",2
max_equiangular_uc,mid,svhn,0.6846676149471842,12,22,22,6,106.63241106719363,1.901437147687843e-13,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, fDBD",5
max_equiangular_uc,high,cifar10,0.2171741844853313,14,22,22,7,108.3506493506494,9.343455423659197e-14,True,"Confidence, GEN, GradNorm, MLS, MSR, NeCo, PE, REN",8
max_equiangular_uc,high,tinyimagenet,0.25916467614357813,14,22,22,7,63.14906832298141,4.213707826343825e-06,True,"CTM, Energy, GE, GradNorm, MLS, NeCo, PE, REN, pNML",9
max_equiangular_uc,high,isun,0.40957509267432773,14,22,22,7,49.07566346696785,0.0004898216863739462,True,"CTM, Energy, GE, GradNorm, MLS, NNGuide, NeCo, PE, ViM, fDBD, pNML",11
max_equiangular_uc,high,lsun resize,0.44339047660145725,14,22,22,7,56.87464709203846,3.7502136419775054e-05,True,"CTM, Energy, GE, GradNorm, MLS, NNGuide, NeCo, PE, ViM, pNML",10
max_equiangular_uc,high,lsun cropped,0.452894850417105,14,22,22,7,76.13156408808584,3.540384233826654e-08,True,"CTMmean, Confidence, Energy, GE, GradNorm, KPCA RecError global, fDBD",7
max_equiangular_uc,high,places365,0.5321273594354652,14,22,22,7,78.45567476002259,1.4605679429275077e-08,True,"CTMmean, CTMmeanOC, KPCA RecError global, NNGuide, fDBD",5
max_equiangular_uc,high,textures,0.5468303877588535,14,22,22,7,133.66516092603058,2.1057743284710525e-18,True,"CTM, CTMmean, ViM",3
max_equiangular_uc,high,svhn,0.6846676149471842,14,22,22,7,116.01411631846418,3.824651239606937e-15,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, ViM, fDBD",6
max_equiangular_wc,low,cifar100,0.19080717366812822,10,22,22,5,103.89011857707516,5.880771040962184e-13,True,CTM,1
max_equiangular_wc,low,cifar10,0.2171741844853313,14,22,22,7,118.69734613212881,1.2372013450809612e-15,True,"CTM, CTMmean, CTMmeanOC, NNGuide, REN, fDBD",6
max_equiangular_wc,low,tinyimagenet,0.25916467614357813,4,22,22,2,39.03557312252963,0.009719747682490792,True,"CTM, CTMmean, CTMmeanOC, ViM, fDBD",5
max_equiangular_wc,low,isun,0.40957509267432773,14,22,22,7,130.32467532467535,8.83376578449127e-18,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
max_equiangular_wc,low,lsun resize,0.44339047660145725,14,22,22,7,130.62958780350084,7.751939939661624e-18,True,"CTM, CTMmean, CTMmeanOC",3
max_equiangular_wc,low,lsun cropped,0.452894850417105,14,22,22,7,107.55787690570298,1.2971930365915183e-13,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, NNGuide, REN, fDBD",7
max_equiangular_wc,low,places365,0.5321273594354652,14,22,22,7,128.58328627893854,1.861009186397377e-17,True,"CTM, NNGuide, REN, fDBD",4
max_equiangular_wc,low,textures,0.5468303877588535,14,22,22,7,135.806324110672,8.374148945546664e-19,True,"CTMmean, CTMmeanOC",2
max_equiangular_wc,low,svhn,0.6846676149471842,14,22,22,7,126.42179559570866,4.6816936543182983e-17,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, fDBD",5
max_equiangular_wc,mid,cifar10,0.2171741844853313,12,22,22,6,88.23715415019757,3.245044880748742e-10,True,"GEN, MLS, MSR, NeCo, PCE, PE, REN",7
max_equiangular_wc,mid,tinyimagenet,0.25916467614357813,12,22,22,6,64.13438735177863,2.9649855751069433e-06,True,"CTM, CTMmeanOC, Energy, GE, GradNorm, MLS, NNGuide, NeCo, PE, pNML",10
max_equiangular_wc,mid,isun,0.40957509267432773,12,22,22,6,59.15415019762844,1.7135459987973426e-05,True,"CTM, CTMmean, GradNorm, NNGuide, ViM, fDBD, pNML",7
max_equiangular_wc,mid,lsun resize,0.44339047660145725,12,22,22,6,58.616600790513814,2.0635927066885808e-05,True,"CTM, CTMmean, Energy, GE, GradNorm, MLS, NNGuide, NeCo, PE, ViM, fDBD, pNML",12
max_equiangular_wc,mid,lsun cropped,0.452894850417105,12,22,22,6,66.52964426877469,1.2511473293560554e-06,True,"CTMmean, CTMmeanOC, Confidence, GradNorm, KPCA RecError global, fDBD",6
max_equiangular_wc,mid,places365,0.5321273594354652,12,22,22,6,80.37944664031619,6.977005370059513e-09,True,"CTMmean, CTMmeanOC, NNGuide, fDBD",4
max_equiangular_wc,mid,textures,0.5468303877588535,12,22,22,6,116.52173913043475,3.090456148673133e-15,True,"CTM, CTMmean, CTMmeanOC, ViM, fDBD",5
max_equiangular_wc,mid,svhn,0.6846676149471842,12,22,22,6,97.60474308300394,7.634190645105089e-12,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, ViM, fDBD",6
max_equiangular_wc,high,cifar100,0.19080717366812822,10,22,22,5,97.44901185770755,8.131107242820448e-12,True,"Energy, MLS, NNGuide, NeCo",4
max_equiangular_wc,high,cifar10,0.2171741844853313,4,22,22,2,39.67588932806322,0.008141115769633655,True,"Confidence, GradNorm, MLS, NeCo, PE",5
max_equiangular_wc,high,tinyimagenet,0.25916467614357813,14,22,22,7,94.58893280632412,2.57816400325866e-11,True,"Energy, GE, MLS, NeCo",4
max_equiangular_wc,high,isun,0.40957509267432773,14,22,22,7,84.25578769057029,1.5507993977103929e-09,True,"Energy, GE, MLS, NeCo, pNML",5
max_equiangular_wc,high,lsun resize,0.44339047660145725,14,22,22,7,91.66177300959919,8.327736754459767e-11,True,"Energy, GE, MLS, NeCo",4
max_equiangular_wc,high,lsun cropped,0.452894850417105,14,22,22,7,116.95595708639189,2.575014944385449e-15,True,"Energy, MLS, NeCo",3
max_equiangular_wc,high,places365,0.5321273594354652,14,22,22,7,94.69057029926603,2.4749187197700827e-11,True,"Energy, GE, GradNorm, MLS, NeCo, pNML",6
max_equiangular_wc,high,textures,0.5468303877588535,14,22,22,7,62.49181253529082,5.320811901569729e-06,True,"CTMmeanOC, Energy, GE, MLS, NNGuide, NeCo",6
max_equiangular_wc,high,svhn,0.6846676149471842,14,22,22,7,36.01863354037266,0.021760092980312888,True,"CTMmean, CTMmeanOC, Confidence, Energy, GE, GEN, GradNorm, MLS, MSR, NNGuide, NeCo, PCE, PE, REN",14
self_duality,low,cifar100,0.19080717366812822,14,22,22,7,85.92264257481656,8.075146378873175e-10,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
self_duality,low,cifar10,0.2171741844853313,10,22,22,5,103.98498023715416,5.656097148124838e-13,True,CTM,1
self_duality,low,tinyimagenet,0.25916467614357813,4,22,22,2,39.936758893280626,0.007569558395584257,True,"Energy, GradNorm, MLS, NNGuide, NeCo",5
self_duality,low,isun,0.40957509267432773,14,22,22,7,81.0575945793338,5.3707386824462555e-09,True,"CTM, CTMmean, CTMmeanOC, MLS, NNGuide, NeCo, fDBD",7
self_duality,low,lsun resize,0.44339047660145725,14,22,22,7,82.96160361377758,2.567772245969474e-09,True,"CTM, CTMmean, CTMmeanOC, MLS, NNGuide, NeCo, fDBD",7
self_duality,low,lsun cropped,0.452894850417105,14,22,22,7,94.46019198193119,2.7151066639640013e-11,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, NNGuide, fDBD",6
self_duality,low,places365,0.5321273594354652,14,22,22,7,88.94466403162062,2.4527407406353573e-10,True,"CTM, MLS, NNGuide, NeCo, REN",5
self_duality,low,textures,0.5468303877588535,14,22,22,7,97.57029926595146,7.74142845105188e-12,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
self_duality,low,svhn,0.6846676149471842,14,22,22,7,94.99548277809151,2.1891987547190772e-11,True,"CTM, CTMmean, CTMmeanOC, GEN, KPCA RecError global, MSR, NNGuide, PCE, REN, fDBD",10
self_duality,mid,cifar100,0.19080717366812822,6,22,22,3,58.22529644268775,2.361529874256129e-05,True,"Energy, MLS, NNGuide, NeCo",4
self_duality,mid,cifar10,0.2171741844853313,6,22,22,3,58.162055335968375,2.413479181138112e-05,True,"Confidence, GradNorm, MLS, NeCo, PE, REN",6
self_duality,mid,tinyimagenet,0.25916467614357813,12,22,22,6,74.68774703557307,6.111482271876306e-08,True,"Energy, GE, MLS, NeCo, PE",5
self_duality,mid,isun,0.40957509267432773,12,22,22,6,68.74308300395256,5.580552222057376e-07,True,"Energy, GE, MLS, NeCo, PE, pNML",6
self_duality,mid,lsun resize,0.44339047660145725,12,22,22,6,78.31620553359681,1.540615630535895e-08,True,"Energy, GE, MLS, NeCo",4
self_duality,mid,lsun cropped,0.452894850417105,12,22,22,6,94.798418972332,2.3698547295533203e-11,True,"Confidence, Energy, GE",3
self_duality,mid,places365,0.5321273594354652,12,22,22,6,68.31620553359681,6.525478418735328e-07,True,"CTMmean, CTMmeanOC, Confidence, Energy, GradNorm, KPCA RecError global, NNGuide, NeCo, ViM, pNML",10
self_duality,mid,textures,0.5468303877588535,12,22,22,6,57.1462450592885,3.4184525258744035e-05,True,"CTM, CTMmean, CTMmeanOC, Energy, GE, KPCA RecError global, MLS, NNGuide, NeCo, REN, ViM",11
self_duality,mid,svhn,0.6846676149471842,12,22,22,6,26.466403162055315,0.18922043086002435,False,,0
self_duality,high,cifar10,0.2171741844853313,14,22,22,7,116.27837380011294,3.4230377270118254e-15,True,"GEN, MSR, NeCo, PCE, PE",5
self_duality,high,tinyimagenet,0.25916467614357813,14,22,22,7,58.636363636363626,2.0495642049477663e-05,True,"CTM, CTMmean, CTMmeanOC, GradNorm, NNGuide, fDBD, pNML",7
self_duality,high,isun,0.40957509267432773,14,22,22,7,68.77300959909655,5.519617995149217e-07,True,"CTM, CTMmean, CTMmeanOC, NNGuide, ViM, fDBD, pNML",7
self_duality,high,lsun resize,0.44339047660145725,14,22,22,7,61.97684923771885,6.383641756271326e-06,True,"CTM, CTMmean, CTMmeanOC, NNGuide, ViM, fDBD, pNML",7
self_duality,high,lsun cropped,0.452894850417105,14,22,22,7,74.81027667984188,5.8355280324383826e-08,True,"CTMmean, CTMmeanOC, Confidence, GradNorm, KPCA RecError global, fDBD, pNML",7
self_duality,high,places365,0.5321273594354652,14,22,22,7,91.95990965556189,7.39332851443886e-11,True,"CTMmean, CTMmeanOC, REN, fDBD",4
self_duality,high,textures,0.5468303877588535,14,22,22,7,131.82213438735187,4.6484111163319186e-18,True,"CTM, CTMmean, CTMmeanOC, ViM, fDBD",5
self_duality,high,svhn,0.6846676149471842,14,22,22,7,116.48842461885943,3.1340077938367167e-15,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, ViM, fDBD",6
w_etf_diff,low,cifar100,0.19080717366812822,10,22,22,5,97.44901185770755,8.131107242820448e-12,True,"Energy, MLS, NNGuide, NeCo",4
w_etf_diff,low,cifar10,0.2171741844853313,4,22,22,2,36.11857707509881,0.021204006117403515,True,"Confidence, GE, GEN, GradNorm, MLS, MSR, NeCo, PCE, PE, REN",10
w_etf_diff,low,tinyimagenet,0.25916467614357813,14,22,22,7,99.5014116318464,3.5353073759470046e-12,True,"Energy, GE, GradNorm, MLS, NeCo",5
w_etf_diff,low,isun,0.40957509267432773,14,22,22,7,83.19875776397521,2.3415044664317563e-09,True,"Energy, GE, MLS, NNGuide, NeCo",5
w_etf_diff,low,lsun resize,0.44339047660145725,14,22,22,7,100.36871823828346,2.4835048169617618e-12,True,"Energy, GE, MLS, NNGuide, NeCo",5
w_etf_diff,low,lsun cropped,0.452894850417105,14,22,22,7,116.89497459062682,2.6418739043387063e-15,True,"Confidence, Energy, NeCo",3
w_etf_diff,low,places365,0.5321273594354652,14,22,22,7,86.43760587238853,6.596246637946436e-10,True,"Confidence, Energy, GE, GradNorm, KPCA RecError global, MLS, NNGuide, NeCo, pNML",9
w_etf_diff,low,textures,0.5468303877588535,14,22,22,7,63.5556182947488,3.645796355355406e-06,True,"Energy, GE, MLS, NNGuide, NeCo",5
w_etf_diff,low,svhn,0.6846676149471842,14,22,22,7,39.14906832298141,0.009420576955302495,True,"CTMmean, CTMmeanOC, Confidence, Energy, GE, GEN, GradNorm, MLS, MSR, NNGuide, NeCo, PCE, REN",13
w_etf_diff,mid,cifar10,0.2171741844853313,12,22,22,6,90.893280632411,1.1312729660853288e-10,True,"GEN, MLS, MSR, NeCo, PCE, PE, REN",7
w_etf_diff,mid,tinyimagenet,0.25916467614357813,12,22,22,6,40.166007905138315,0.007098543098791915,True,"CTM, CTMmean, CTMmeanOC, Energy, GE, GradNorm, MLS, NNGuide, NeCo, PE, REN, ViM, fDBD, pNML",14
w_etf_diff,mid,isun,0.40957509267432773,12,22,22,6,35.82608695652169,0.022869117955941994,True,"CTM, CTMmean, CTMmeanOC, Energy, GE, GradNorm, KPCA RecError global, MLS, NNGuide, NeCo, PCA RecError global, PE, REN, ViM, fDBD, pNML",16
w_etf_diff,mid,lsun resize,0.44339047660145725,12,22,22,6,38.00790513833988,0.012861134507616773,True,"CTM, CTMmean, CTMmeanOC, Energy, GE, GradNorm, KPCA RecError global, MLS, NNGuide, NeCo, PCA RecError global, PE, REN, ViM, fDBD, pNML",16
w_etf_diff,mid,lsun cropped,0.452894850417105,12,22,22,6,54.72727272727269,7.746014043010672e-05,True,"CTMmean, CTMmeanOC, Confidence, GradNorm, KPCA RecError global, fDBD",6
w_etf_diff,mid,places365,0.5321273594354652,12,22,22,6,65.18577075098813,2.0331461188774235e-06,True,"CTMmean, CTMmeanOC, KPCA RecError global, REN, fDBD",5
w_etf_diff,mid,textures,0.5468303877588535,12,22,22,6,114.0474308300395,8.719928173094081e-15,True,"CTM, CTMmean, CTMmeanOC, ViM, fDBD",5
w_etf_diff,mid,svhn,0.6846676149471842,12,22,22,6,96.53754940711457,1.1755387083234517e-11,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, ViM, fDBD",6
w_etf_diff,high,cifar100,0.19080717366812822,10,22,22,5,103.89011857707516,5.880771040962184e-13,True,CTM,1
w_etf_diff,high,cifar10,0.2171741844853313,14,22,22,7,119.98475437605873,7.186926486965014e-16,True,"CTM, CTMmean, CTMmeanOC, GEN, MSR, NNGuide, REN, fDBD",8
w_etf_diff,high,tinyimagenet,0.25916467614357813,4,22,22,2,33.53359683794466,0.04062514056303178,True,"CTM, CTMmean, CTMmeanOC, GradNorm, NNGuide, PCA RecError global, ViM, fDBD, pNML",9
w_etf_diff,high,isun,0.40957509267432773,14,22,22,7,109.96329757199328,4.786237369652597e-14,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
w_etf_diff,high,lsun resize,0.44339047660145725,14,22,22,7,107.93054771315644,1.1118475517810455e-13,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
w_etf_diff,high,lsun cropped,0.452894850417105,14,22,22,7,98.43760587238853,5.44663846019869e-12,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, NNGuide, REN, fDBD",7
w_etf_diff,high,places365,0.5321273594354652,14,22,22,7,129.61998870694526,1.194495348827539e-17,True,"CTM, NNGuide, REN, fDBD",4
w_etf_diff,high,textures,0.5468303877588535,14,22,22,7,133.17052512704686,2.6048438349649883e-18,True,"CTMmean, CTMmeanOC",2
w_etf_diff,high,svhn,0.6846676149471842,14,22,22,7,123.806324110672,1.4244659320359022e-16,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, fDBD",5
M_etf_diff,low,cifar100,0.19080717366812822,10,22,22,5,97.44901185770755,8.131107242820448e-12,True,"Energy, MLS, NNGuide, NeCo",4
M_etf_diff,low,cifar10,0.2171741844853313,4,22,22,2,36.11857707509881,0.021204006117403515,True,"Confidence, GE, GEN, GradNorm, MLS, MSR, NeCo, PCE, PE, REN",10
M_etf_diff,low,tinyimagenet,0.25916467614357813,14,22,22,7,99.5014116318464,3.5353073759470046e-12,True,"Energy, GE, GradNorm, MLS, NeCo",5
M_etf_diff,low,isun,0.40957509267432773,14,22,22,7,83.19875776397521,2.3415044664317563e-09,True,"Energy, GE, MLS, NNGuide, NeCo",5
M_etf_diff,low,lsun resize,0.44339047660145725,14,22,22,7,100.36871823828346,2.4835048169617618e-12,True,"Energy, GE, MLS, NNGuide, NeCo",5
M_etf_diff,low,lsun cropped,0.452894850417105,14,22,22,7,116.89497459062682,2.6418739043387063e-15,True,"Confidence, Energy, NeCo",3
M_etf_diff,low,places365,0.5321273594354652,14,22,22,7,86.43760587238853,6.596246637946436e-10,True,"Confidence, Energy, GE, GradNorm, KPCA RecError global, MLS, NNGuide, NeCo, pNML",9
M_etf_diff,low,textures,0.5468303877588535,14,22,22,7,63.5556182947488,3.645796355355406e-06,True,"Energy, GE, MLS, NNGuide, NeCo",5
M_etf_diff,low,svhn,0.6846676149471842,14,22,22,7,39.14906832298141,0.009420576955302495,True,"CTMmean, CTMmeanOC, Confidence, Energy, GE, GEN, GradNorm, MLS, MSR, NNGuide, NeCo, PCE, REN",13
M_etf_diff,mid,cifar10,0.2171741844853313,12,22,22,6,90.893280632411,1.1312729660853288e-10,True,"GEN, MLS, MSR, NeCo, PCE, PE, REN",7
M_etf_diff,mid,tinyimagenet,0.25916467614357813,12,22,22,6,40.166007905138315,0.007098543098791915,True,"CTM, CTMmean, CTMmeanOC, Energy, GE, GradNorm, MLS, NNGuide, NeCo, PE, REN, ViM, fDBD, pNML",14
M_etf_diff,mid,isun,0.40957509267432773,12,22,22,6,35.82608695652169,0.022869117955941994,True,"CTM, CTMmean, CTMmeanOC, Energy, GE, GradNorm, KPCA RecError global, MLS, NNGuide, NeCo, PCA RecError global, PE, REN, ViM, fDBD, pNML",16
M_etf_diff,mid,lsun resize,0.44339047660145725,12,22,22,6,38.00790513833988,0.012861134507616773,True,"CTM, CTMmean, CTMmeanOC, Energy, GE, GradNorm, KPCA RecError global, MLS, NNGuide, NeCo, PCA RecError global, PE, REN, ViM, fDBD, pNML",16
M_etf_diff,mid,lsun cropped,0.452894850417105,12,22,22,6,54.72727272727269,7.746014043010672e-05,True,"CTMmean, CTMmeanOC, Confidence, GradNorm, KPCA RecError global, fDBD",6
M_etf_diff,mid,places365,0.5321273594354652,12,22,22,6,65.18577075098813,2.0331461188774235e-06,True,"CTMmean, CTMmeanOC, KPCA RecError global, REN, fDBD",5
M_etf_diff,mid,textures,0.5468303877588535,12,22,22,6,114.0474308300395,8.719928173094081e-15,True,"CTM, CTMmean, CTMmeanOC, ViM, fDBD",5
M_etf_diff,mid,svhn,0.6846676149471842,12,22,22,6,96.53754940711457,1.1755387083234517e-11,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, ViM, fDBD",6
M_etf_diff,high,cifar100,0.19080717366812822,10,22,22,5,103.89011857707516,5.880771040962184e-13,True,CTM,1
M_etf_diff,high,cifar10,0.2171741844853313,14,22,22,7,119.98475437605873,7.186926486965014e-16,True,"CTM, CTMmean, CTMmeanOC, GEN, MSR, NNGuide, REN, fDBD",8
M_etf_diff,high,tinyimagenet,0.25916467614357813,4,22,22,2,33.53359683794466,0.04062514056303178,True,"CTM, CTMmean, CTMmeanOC, GradNorm, NNGuide, PCA RecError global, ViM, fDBD, pNML",9
M_etf_diff,high,isun,0.40957509267432773,14,22,22,7,109.96329757199328,4.786237369652597e-14,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
M_etf_diff,high,lsun resize,0.44339047660145725,14,22,22,7,107.93054771315644,1.1118475517810455e-13,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
M_etf_diff,high,lsun cropped,0.452894850417105,14,22,22,7,98.43760587238853,5.44663846019869e-12,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, NNGuide, REN, fDBD",7
M_etf_diff,high,places365,0.5321273594354652,14,22,22,7,129.61998870694526,1.194495348827539e-17,True,"CTM, NNGuide, REN, fDBD",4
M_etf_diff,high,textures,0.5468303877588535,14,22,22,7,133.17052512704686,2.6048438349649883e-18,True,"CTMmean, CTMmeanOC",2
M_etf_diff,high,svhn,0.6846676149471842,14,22,22,7,123.806324110672,1.4244659320359022e-16,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, fDBD",5
