nc_metric,bin,method,avg_rank
self_duality,mid,ViM,12.0
self_duality,mid,CTM,12.666666666666666
self_duality,mid,Confidence,12.833333333333334
self_duality,mid,fDBD,13.333333333333334
self_duality,mid,PCE,13.666666666666666
self_duality,mid,REN,14.0
self_duality,mid,GEN,15.333333333333334
self_duality,mid,MSR,15.333333333333334
self_duality,mid,PCA RecError global,17.0
self_duality,mid,Residual,20.333333333333332
self_duality,mid,Maha,21.5
self_duality,high,fDBD,2.5714285714285716
self_duality,high,CTMmean,3.2857142857142856
self_duality,high,CTM,3.4285714285714284
self_duality,high,CTMmeanOC,4.285714285714286
self_duality,high,NNGuide,6.428571428571429
self_duality,high,REN,7.285714285714286
self_duality,high,ViM,8.0
self_duality,high,KPCA RecError global,9.857142857142858
self_duality,high,PCE,11.428571428571429
self_duality,high,GEN,11.428571428571429
self_duality,high,pNML,12.0
self_duality,high,PE,12.285714285714286
self_duality,high,MSR,12.714285714285714
self_duality,high,GradNorm,13.0
self_duality,high,NeCo,13.714285714285714
self_duality,high,GE,14.142857142857142
self_duality,high,Energy,14.571428571428571
self_duality,high,MLS,14.857142857142858
self_duality,high,PCA RecError global,16.857142857142858
self_duality,high,Confidence,20.142857142857142
self_duality,high,Residual,20.285714285714285
self_duality,high,Maha,20.428571428571427
w_etf_diff,low,Energy,3.5714285714285716
w_etf_diff,low,NNGuide,4.142857142857143
w_etf_diff,low,NeCo,5.857142857142857
w_etf_diff,low,MLS,6.857142857142857
w_etf_diff,low,GE,7.0
w_etf_diff,low,GradNorm,9.285714285714286
w_etf_diff,low,Confidence,9.857142857142858
w_etf_diff,low,KPCA RecError global,9.857142857142858
w_etf_diff,low,CTMmeanOC,10.142857142857142
w_etf_diff,low,CTMmean,10.714285714285714
w_etf_diff,low,PCE,10.714285714285714
w_etf_diff,low,PE,10.857142857142858
w_etf_diff,low,pNML,12.428571428571429
w_etf_diff,low,MSR,13.0
w_etf_diff,low,fDBD,13.428571428571429
w_etf_diff,low,ViM,13.571428571428571
w_etf_diff,low,CTM,14.142857142857142
w_etf_diff,low,REN,14.857142857142858
w_etf_diff,low,GEN,15.0
w_etf_diff,low,PCA RecError global,15.285714285714286
w_etf_diff,low,Residual,20.714285714285715
w_etf_diff,low,Maha,21.714285714285715
w_etf_diff,mid,CTM,5.333333333333333
w_etf_diff,mid,CTMmean,5.833333333333333
w_etf_diff,mid,fDBD,6.0
w_etf_diff,mid,CTMmeanOC,7.0
w_etf_diff,mid,ViM,8.333333333333334
w_etf_diff,mid,KPCA RecError global,8.666666666666666
w_etf_diff,mid,REN,9.0
w_etf_diff,mid,PE,9.166666666666666
w_etf_diff,mid,NNGuide,9.166666666666666
w_etf_diff,mid,Energy,9.333333333333334
w_etf_diff,mid,GE,9.333333333333334
w_etf_diff,mid,NeCo,10.166666666666666
w_etf_diff,mid,MLS,11.166666666666666
w_etf_diff,mid,pNML,11.666666666666666
w_etf_diff,mid,GradNorm,12.5
w_etf_diff,mid,GEN,12.666666666666666
w_etf_diff,mid,PCE,13.5
w_etf_diff,mid,MSR,15.0
w_etf_diff,mid,PCA RecError global,18.833333333333332
w_etf_diff,mid,Residual,19.5
w_etf_diff,mid,Confidence,20.333333333333332
w_etf_diff,mid,Maha,20.5
w_etf_diff,high,CTM,1.8571428571428572
w_etf_diff,high,CTMmeanOC,2.2857142857142856
w_etf_diff,high,CTMmean,2.7142857142857144
w_etf_diff,high,fDBD,3.142857142857143
w_etf_diff,high,NNGuide,5.285714285714286
w_etf_diff,high,REN,6.857142857142857
w_etf_diff,high,GEN,8.285714285714286
w_etf_diff,high,KPCA RecError global,8.857142857142858
w_etf_diff,high,MSR,10.285714285714286
w_etf_diff,high,PCE,10.428571428571429
w_etf_diff,high,PE,11.428571428571429
w_etf_diff,high,MLS,13.285714285714286
w_etf_diff,high,NeCo,13.571428571428571
w_etf_diff,high,GradNorm,14.571428571428571
w_etf_diff,high,GE,15.0
w_etf_diff,high,ViM,15.285714285714286
w_etf_diff,high,Energy,16.142857142857142
w_etf_diff,high,PCA RecError global,16.714285714285715
w_etf_diff,high,pNML,16.857142857142858
w_etf_diff,high,Confidence,17.285714285714285
w_etf_diff,high,Maha,20.857142857142858
w_etf_diff,high,Residual,22.0
M_etf_diff,low,Energy,3.5714285714285716
M_etf_diff,low,NNGuide,4.142857142857143
M_etf_diff,low,NeCo,5.857142857142857
M_etf_diff,low,MLS,6.857142857142857
M_etf_diff,low,GE,7.0
M_etf_diff,low,GradNorm,9.285714285714286
M_etf_diff,low,Confidence,9.857142857142858
M_etf_diff,low,KPCA RecError global,9.857142857142858
M_etf_diff,low,CTMmeanOC,10.142857142857142
M_etf_diff,low,CTMmean,10.714285714285714
M_etf_diff,low,PCE,10.714285714285714
M_etf_diff,low,PE,10.857142857142858
M_etf_diff,low,pNML,12.428571428571429
M_etf_diff,low,MSR,13.0
M_etf_diff,low,fDBD,13.428571428571429
M_etf_diff,low,ViM,13.571428571428571
M_etf_diff,low,CTM,14.142857142857142
M_etf_diff,low,REN,14.857142857142858
M_etf_diff,low,GEN,15.0
M_etf_diff,low,PCA RecError global,15.285714285714286
M_etf_diff,low,Residual,20.714285714285715
M_etf_diff,low,Maha,21.714285714285715
M_etf_diff,mid,CTM,5.333333333333333
M_etf_diff,mid,CTMmean,5.833333333333333
M_etf_diff,mid,fDBD,6.0
M_etf_diff,mid,CTMmeanOC,7.0
M_etf_diff,mid,ViM,8.333333333333334
M_etf_diff,mid,KPCA RecError global,8.666666666666666
M_etf_diff,mid,REN,9.0
M_etf_diff,mid,PE,9.166666666666666
M_etf_diff,mid,NNGuide,9.166666666666666
M_etf_diff,mid,Energy,9.333333333333334
M_etf_diff,mid,GE,9.333333333333334
M_etf_diff,mid,NeCo,10.166666666666666
M_etf_diff,mid,MLS,11.166666666666666
M_etf_diff,mid,pNML,11.666666666666666
M_etf_diff,mid,GradNorm,12.5
M_etf_diff,mid,GEN,12.666666666666666
M_etf_diff,mid,PCE,13.5
M_etf_diff,mid,MSR,15.0
M_etf_diff,mid,PCA RecError global,18.833333333333332
M_etf_diff,mid,Residual,19.5
M_etf_diff,mid,Confidence,20.333333333333332
M_etf_diff,mid,Maha,20.5
M_etf_diff,high,CTM,1.8571428571428572
M_etf_diff,high,CTMmeanOC,2.2857142857142856
M_etf_diff,high,CTMmean,2.7142857142857144
M_etf_diff,high,fDBD,3.142857142857143
M_etf_diff,high,NNGuide,5.285714285714286
M_etf_diff,high,REN,6.857142857142857
M_etf_diff,high,GEN,8.285714285714286
M_etf_diff,high,KPCA RecError global,8.857142857142858
M_etf_diff,high,MSR,10.285714285714286
M_etf_diff,high,PCE,10.428571428571429
M_etf_diff,high,PE,11.428571428571429
M_etf_diff,high,MLS,13.285714285714286
M_etf_diff,high,NeCo,13.571428571428571
M_etf_diff,high,GradNorm,14.571428571428571
M_etf_diff,high,GE,15.0
M_etf_diff,high,ViM,15.285714285714286
M_etf_diff,high,Energy,16.142857142857142
M_etf_diff,high,PCA RecError global,16.714285714285715
M_etf_diff,high,pNML,16.857142857142858
M_etf_diff,high,Confidence,17.285714285714285
M_etf_diff,high,Maha,20.857142857142858
M_etf_diff,high,Residual,22.0
wM_etf_diff,low,Energy,3.5714285714285716
wM_etf_diff,low,NNGuide,4.142857142857143
wM_etf_diff,low,NeCo,5.857142857142857
wM_etf_diff,low,MLS,6.857142857142857
wM_etf_diff,low,GE,7.0
wM_etf_diff,low,GradNorm,9.285714285714286
wM_etf_diff,low,Confidence,9.857142857142858
wM_etf_diff,low,KPCA RecError global,9.857142857142858
wM_etf_diff,low,CTMmeanOC,10.142857142857142
wM_etf_diff,low,CTMmean,10.714285714285714
wM_etf_diff,low,PCE,10.714285714285714
wM_etf_diff,low,PE,10.857142857142858
wM_etf_diff,low,pNML,12.428571428571429
wM_etf_diff,low,MSR,13.0
wM_etf_diff,low,fDBD,13.428571428571429
wM_etf_diff,low,ViM,13.571428571428571
wM_etf_diff,low,CTM,14.142857142857142
wM_etf_diff,low,REN,14.857142857142858
wM_etf_diff,low,GEN,15.0
wM_etf_diff,low,PCA RecError global,15.285714285714286
wM_etf_diff,low,Residual,20.714285714285715
wM_etf_diff,low,Maha,21.714285714285715
wM_etf_diff,mid,CTM,5.333333333333333
wM_etf_diff,mid,CTMmean,5.833333333333333
wM_etf_diff,mid,fDBD,6.0
wM_etf_diff,mid,CTMmeanOC,7.0
wM_etf_diff,mid,ViM,8.333333333333334
wM_etf_diff,mid,KPCA RecError global,8.666666666666666
wM_etf_diff,mid,REN,9.0
wM_etf_diff,mid,PE,9.166666666666666
wM_etf_diff,mid,NNGuide,9.166666666666666
wM_etf_diff,mid,Energy,9.333333333333334
wM_etf_diff,mid,GE,9.333333333333334
wM_etf_diff,mid,NeCo,10.166666666666666
wM_etf_diff,mid,MLS,11.166666666666666
wM_etf_diff,mid,pNML,11.666666666666666
wM_etf_diff,mid,GradNorm,12.5
wM_etf_diff,mid,GEN,12.666666666666666
wM_etf_diff,mid,PCE,13.5
wM_etf_diff,mid,MSR,15.0
wM_etf_diff,mid,PCA RecError global,18.833333333333332
wM_etf_diff,mid,Residual,19.5
wM_etf_diff,mid,Confidence,20.333333333333332
wM_etf_diff,mid,Maha,20.5
wM_etf_diff,high,CTM,1.8571428571428572
wM_etf_diff,high,CTMmeanOC,2.2857142857142856
wM_etf_diff,high,CTMmean,2.7142857142857144
wM_etf_diff,high,fDBD,3.142857142857143
wM_etf_diff,high,NNGuide,5.285714285714286
wM_etf_diff,high,REN,6.857142857142857
wM_etf_diff,high,GEN,8.285714285714286
wM_etf_diff,high,KPCA RecError global,8.857142857142858
wM_etf_diff,high,MSR,10.285714285714286
wM_etf_diff,high,PCE,10.428571428571429
wM_etf_diff,high,PE,11.428571428571429
wM_etf_diff,high,MLS,13.285714285714286
wM_etf_diff,high,NeCo,13.571428571428571
wM_etf_diff,high,GradNorm,14.571428571428571
wM_etf_diff,high,GE,15.0
wM_etf_diff,high,ViM,15.285714285714286
wM_etf_diff,high,Energy,16.142857142857142
wM_etf_diff,high,PCA RecError global,16.714285714285715
wM_etf_diff,high,pNML,16.857142857142858
wM_etf_diff,high,Confidence,17.285714285714285
wM_etf_diff,high,Maha,20.857142857142858
wM_etf_diff,high,Residual,22.0
