nc_metric,bin,method,avg_rank
self_duality,mid,MLS,11.166666666666666
self_duality,mid,fDBD,11.833333333333334
self_duality,mid,NNGuide,12.666666666666666
self_duality,mid,pNML,12.666666666666666
self_duality,mid,GEN,12.833333333333334
self_duality,mid,PCE,13.166666666666666
self_duality,mid,NeCo,13.833333333333334
self_duality,mid,CTMmeanOC,13.833333333333334
self_duality,mid,Residual,14.0
self_duality,mid,CTMmean,14.0
self_duality,mid,MSR,16.0
self_duality,mid,GradNorm,19.666666666666668
self_duality,mid,PCA RecError global,21.5
self_duality,high,CTMmeanOC,4.857142857142857
self_duality,high,CTMmean,5.285714285714286
self_duality,high,fDBD,5.285714285714286
self_duality,high,NNGuide,6.571428571428571
self_duality,high,CTM,8.714285714285714
self_duality,high,PE,8.857142857142858
self_duality,high,REN,9.571428571428571
self_duality,high,Confidence,10.142857142857142
self_duality,high,NeCo,10.142857142857142
self_duality,high,ViM,10.428571428571429
self_duality,high,PCE,11.428571428571429
self_duality,high,MLS,11.571428571428571
self_duality,high,GE,12.0
self_duality,high,KPCA RecError global,12.714285714285714
self_duality,high,Energy,13.142857142857142
self_duality,high,MSR,14.142857142857142
self_duality,high,GradNorm,14.428571428571429
self_duality,high,GEN,15.142857142857142
self_duality,high,Maha,15.285714285714286
self_duality,high,pNML,16.285714285714285
self_duality,high,Residual,16.714285714285715
self_duality,high,PCA RecError global,20.285714285714285
w_etf_diff,low,CTM,3.857142857142857
w_etf_diff,low,Energy,5.285714285714286
w_etf_diff,low,ViM,6.142857142857143
w_etf_diff,low,PE,6.428571428571429
w_etf_diff,low,Maha,7.0
w_etf_diff,low,Confidence,7.714285714285714
w_etf_diff,low,GE,7.714285714285714
w_etf_diff,low,NNGuide,8.142857142857142
w_etf_diff,low,MLS,8.857142857142858
w_etf_diff,low,PCE,9.714285714285714
w_etf_diff,low,KPCA RecError global,12.142857142857142
w_etf_diff,low,NeCo,12.571428571428571
w_etf_diff,low,MSR,12.714285714285714
w_etf_diff,low,REN,14.428571428571429
w_etf_diff,low,fDBD,14.428571428571429
w_etf_diff,low,Residual,14.714285714285714
w_etf_diff,low,GEN,14.857142857142858
w_etf_diff,low,CTMmeanOC,14.857142857142858
w_etf_diff,low,CTMmean,15.428571428571429
w_etf_diff,low,GradNorm,17.142857142857142
w_etf_diff,low,pNML,17.714285714285715
w_etf_diff,low,PCA RecError global,21.142857142857142
w_etf_diff,mid,fDBD,4.333333333333333
w_etf_diff,mid,CTMmean,6.333333333333333
w_etf_diff,mid,CTMmeanOC,6.5
w_etf_diff,mid,CTM,7.0
w_etf_diff,mid,REN,9.0
w_etf_diff,mid,ViM,10.0
w_etf_diff,mid,NNGuide,10.0
w_etf_diff,mid,NeCo,10.0
w_etf_diff,mid,PE,10.166666666666666
w_etf_diff,mid,KPCA RecError global,10.5
w_etf_diff,mid,GE,10.833333333333334
w_etf_diff,mid,Confidence,11.0
w_etf_diff,mid,MLS,11.5
w_etf_diff,mid,Energy,11.666666666666666
w_etf_diff,mid,pNML,11.833333333333334
w_etf_diff,mid,Maha,12.5
w_etf_diff,mid,PCE,13.833333333333334
w_etf_diff,mid,GEN,14.666666666666666
w_etf_diff,mid,Residual,15.0
w_etf_diff,mid,MSR,16.666666666666668
w_etf_diff,mid,GradNorm,18.833333333333332
w_etf_diff,mid,PCA RecError global,20.833333333333332
w_etf_diff,high,CTMmeanOC,1.7142857142857142
w_etf_diff,high,CTM,2.2857142857142856
w_etf_diff,high,CTMmean,3.0
w_etf_diff,high,fDBD,3.4285714285714284
w_etf_diff,high,NNGuide,5.857142857142857
w_etf_diff,high,REN,6.0
w_etf_diff,high,KPCA RecError global,8.571428571428571
w_etf_diff,high,GEN,8.714285714285714
w_etf_diff,high,PCE,9.714285714285714
w_etf_diff,high,MSR,10.142857142857142
w_etf_diff,high,PE,10.857142857142858
w_etf_diff,high,Confidence,12.571428571428571
w_etf_diff,high,MLS,13.0
w_etf_diff,high,Energy,14.714285714285714
w_etf_diff,high,GE,14.857142857142858
w_etf_diff,high,GradNorm,15.0
w_etf_diff,high,NeCo,15.285714285714286
w_etf_diff,high,ViM,15.714285714285714
w_etf_diff,high,PCA RecError global,19.0
w_etf_diff,high,pNML,19.571428571428573
w_etf_diff,high,Maha,21.0
w_etf_diff,high,Residual,22.0
M_etf_diff,low,CTM,2.5714285714285716
M_etf_diff,low,Energy,6.0
M_etf_diff,low,ViM,6.285714285714286
M_etf_diff,low,Maha,6.857142857142857
M_etf_diff,low,Confidence,7.0
M_etf_diff,low,PE,7.285714285714286
M_etf_diff,low,GE,8.428571428571429
M_etf_diff,low,NNGuide,9.571428571428571
M_etf_diff,low,MLS,9.714285714285714
M_etf_diff,low,PCE,10.714285714285714
M_etf_diff,low,KPCA RecError global,11.142857142857142
M_etf_diff,low,REN,12.571428571428571
M_etf_diff,low,fDBD,12.857142857142858
M_etf_diff,low,GEN,13.428571428571429
M_etf_diff,low,NeCo,13.428571428571429
M_etf_diff,low,MSR,13.714285714285714
M_etf_diff,low,Residual,14.714285714285714
M_etf_diff,low,CTMmeanOC,14.857142857142858
M_etf_diff,low,CTMmean,15.428571428571429
M_etf_diff,low,pNML,16.571428571428573
M_etf_diff,low,GradNorm,18.714285714285715
M_etf_diff,low,PCA RecError global,21.142857142857142
M_etf_diff,mid,CTMmean,6.0
M_etf_diff,mid,fDBD,6.166666666666667
M_etf_diff,mid,CTMmeanOC,6.5
M_etf_diff,mid,CTM,7.833333333333333
M_etf_diff,mid,ViM,8.333333333333334
M_etf_diff,mid,NNGuide,8.833333333333334
M_etf_diff,mid,NeCo,9.666666666666666
M_etf_diff,mid,PE,9.833333333333334
M_etf_diff,mid,GE,10.5
M_etf_diff,mid,REN,10.666666666666666
M_etf_diff,mid,Energy,11.0
M_etf_diff,mid,MLS,11.0
M_etf_diff,mid,KPCA RecError global,12.333333333333334
M_etf_diff,mid,Confidence,12.666666666666666
M_etf_diff,mid,Maha,12.666666666666666
M_etf_diff,mid,PCE,12.833333333333334
M_etf_diff,mid,pNML,13.166666666666666
M_etf_diff,mid,Residual,15.0
M_etf_diff,mid,GradNorm,15.333333333333334
M_etf_diff,mid,MSR,15.666666666666666
M_etf_diff,mid,GEN,16.166666666666668
M_etf_diff,mid,PCA RecError global,20.833333333333332
M_etf_diff,high,CTMmeanOC,1.7142857142857142
M_etf_diff,high,CTM,2.857142857142857
M_etf_diff,high,CTMmean,3.2857142857142856
M_etf_diff,high,fDBD,3.4285714285714284
M_etf_diff,high,NNGuide,5.428571428571429
M_etf_diff,high,REN,6.428571428571429
M_etf_diff,high,KPCA RecError global,8.0
M_etf_diff,high,GEN,8.857142857142858
M_etf_diff,high,PCE,9.571428571428571
M_etf_diff,high,MSR,10.0
M_etf_diff,high,PE,10.285714285714286
M_etf_diff,high,Confidence,11.857142857142858
M_etf_diff,high,MLS,12.571428571428571
M_etf_diff,high,GE,14.428571428571429
M_etf_diff,high,Energy,14.571428571428571
M_etf_diff,high,NeCo,14.714285714285714
M_etf_diff,high,GradNorm,16.428571428571427
M_etf_diff,high,ViM,17.0
M_etf_diff,high,PCA RecError global,19.0
M_etf_diff,high,pNML,19.571428571428573
M_etf_diff,high,Maha,21.0
M_etf_diff,high,Residual,22.0
wM_etf_diff,low,CTM,3.857142857142857
wM_etf_diff,low,Energy,5.285714285714286
wM_etf_diff,low,ViM,6.142857142857143
wM_etf_diff,low,PE,6.428571428571429
wM_etf_diff,low,Maha,7.0
wM_etf_diff,low,Confidence,7.714285714285714
wM_etf_diff,low,GE,7.714285714285714
wM_etf_diff,low,NNGuide,8.142857142857142
wM_etf_diff,low,MLS,8.857142857142858
wM_etf_diff,low,PCE,9.714285714285714
wM_etf_diff,low,KPCA RecError global,12.142857142857142
wM_etf_diff,low,NeCo,12.571428571428571
wM_etf_diff,low,MSR,12.714285714285714
wM_etf_diff,low,REN,14.428571428571429
wM_etf_diff,low,fDBD,14.428571428571429
wM_etf_diff,low,Residual,14.714285714285714
wM_etf_diff,low,GEN,14.857142857142858
wM_etf_diff,low,CTMmeanOC,14.857142857142858
wM_etf_diff,low,CTMmean,15.428571428571429
wM_etf_diff,low,GradNorm,17.142857142857142
wM_etf_diff,low,pNML,17.714285714285715
wM_etf_diff,low,PCA RecError global,21.142857142857142
wM_etf_diff,mid,fDBD,4.333333333333333
wM_etf_diff,mid,CTMmean,6.333333333333333
wM_etf_diff,mid,CTMmeanOC,6.5
wM_etf_diff,mid,CTM,7.0
wM_etf_diff,mid,REN,9.0
wM_etf_diff,mid,ViM,10.0
wM_etf_diff,mid,NNGuide,10.0
wM_etf_diff,mid,NeCo,10.0
wM_etf_diff,mid,PE,10.166666666666666
wM_etf_diff,mid,KPCA RecError global,10.5
wM_etf_diff,mid,GE,10.833333333333334
wM_etf_diff,mid,Confidence,11.0
wM_etf_diff,mid,MLS,11.5
wM_etf_diff,mid,Energy,11.666666666666666
wM_etf_diff,mid,pNML,11.833333333333334
wM_etf_diff,mid,Maha,12.5
wM_etf_diff,mid,PCE,13.833333333333334
wM_etf_diff,mid,GEN,14.666666666666666
wM_etf_diff,mid,Residual,15.0
wM_etf_diff,mid,MSR,16.666666666666668
wM_etf_diff,mid,GradNorm,18.833333333333332
wM_etf_diff,mid,PCA RecError global,20.833333333333332
wM_etf_diff,high,CTMmeanOC,1.7142857142857142
wM_etf_diff,high,CTM,2.2857142857142856
wM_etf_diff,high,CTMmean,3.0
wM_etf_diff,high,fDBD,3.4285714285714284
wM_etf_diff,high,NNGuide,5.857142857142857
wM_etf_diff,high,REN,6.0
wM_etf_diff,high,KPCA RecError global,8.571428571428571
wM_etf_diff,high,GEN,8.714285714285714
wM_etf_diff,high,PCE,9.714285714285714
wM_etf_diff,high,MSR,10.142857142857142
wM_etf_diff,high,PE,10.857142857142858
wM_etf_diff,high,Confidence,12.571428571428571
wM_etf_diff,high,MLS,13.0
wM_etf_diff,high,Energy,14.714285714285714
wM_etf_diff,high,GE,14.857142857142858
wM_etf_diff,high,GradNorm,15.0
wM_etf_diff,high,NeCo,15.285714285714286
wM_etf_diff,high,ViM,15.714285714285714
wM_etf_diff,high,PCA RecError global,19.0
wM_etf_diff,high,pNML,19.571428571428573
wM_etf_diff,high,Maha,21.0
wM_etf_diff,high,Residual,22.0
