,dataset,architecture,study,dropout,run,reward,lr,temperature,raw_entropy_mean,raw_entropy_std,raw_entropy_p50,raw_maxprob_mean,raw_maxprob_std,raw_maxprob_p50,raw_margin_mean,raw_margin_std,raw_margin_p50,raw_logitnorm_mean,raw_logitnorm_std,raw_logitnorm_p50,raw_kl_uniform_mean,raw_kl_uniform_std,raw_kl_uniform_p50,raw_top23margin_mean,raw_top23margin_std,raw_top23margin_p50,raw_top34margin_mean,raw_top34margin_std,raw_top34margin_p50,scaled_entropy_mean,scaled_entropy_std,scaled_entropy_p50,scaled_maxprob_mean,scaled_maxprob_std,scaled_maxprob_p50,scaled_margin_mean,scaled_margin_std,scaled_margin_p50,scaled_logitnorm_mean,scaled_logitnorm_std,scaled_logitnorm_p50,scaled_kl_uniform_mean,scaled_kl_uniform_std,scaled_kl_uniform_p50,scaled_top23margin_mean,scaled_top23margin_std,scaled_top23margin_p50,scaled_top34margin_mean,scaled_top34margin_std,scaled_top34margin_p50,logit_classmean_cv_norm,logit_classmean_cos_mse,logit_classmean_cos_max_dev,logit_classmean_cos_mean,logit_within_between_ratio,logit_classmean_mean_norm,n_classes_seen,logit_cov_participation,logit_cov_effrank
208,cifar100,VGG13,devries,True,4,2.2,0.0,1.621707797050476,0.4970877448786097,0.8237665591445876,0.04267433009062946,0.8631707473458738,0.22867987256969366,0.9942374934451825,6.5874647122406955,5.110087915814559,5.7598876953125,38.32822889037361,13.413040480087924,36.399141683286075,4.108082441109483,0.8237665591445874,4.562477356501867,1.4519817399668693,1.4107780115958752,1.0253467559814453,0.9360268983840943,0.9254267770141172,0.6310620307922363,1.0406742422114983,1.2205009654598222,0.44904581396936055,0.7570320739999,0.294929049371426,0.9225593547669781,4.0620540403938294,3.1510534301361037,3.5517420768737793,23.6344851758968,8.270935433006871,22.444944576647096,3.5644959437765937,1.2205009654598222,4.156028862550343,0.8953411595416069,0.8699335434588814,0.6322636604309082,0.5771859146249294,0.5706495202117547,0.38913440704345703,0.16166025852045604,0.0754771137062393,0.9552634992519753,-0.008551118659268641,0.2567522645826591,35.01551778492912,100.0,13.024086282649414,17.42622738083599
209,cifar100,VGG13,devries,True,5,2.2,0.0,1.51998770236969,0.5007436101908103,0.827172182798475,0.04552900906820549,0.8622050427361543,0.2294183539029316,0.9938514515289337,6.541988431687355,5.08423257288884,5.71829891204834,38.396811752024725,13.749269666260583,36.4175903740596,4.104426575797282,0.827172182798475,4.5596355762901855,1.4887066931176185,1.436374186602773,1.0593013763427734,0.9346512418055535,0.9310991631943784,0.645784854888916,0.9507544081082783,1.1718872803420868,0.36130367413522024,0.7737469726527598,0.28703563654158093,0.9388404781529225,4.303974581592083,3.3449169186165033,3.7620697021484375,25.261264741003654,9.045645334266938,23.959134724679988,3.6544157778798136,1.1718872803420868,4.243770445698326,0.9794202221179008,0.9449906638626708,0.6969146728515625,0.6149071067357064,0.612570194303708,0.4248621463775635,0.1679141956992802,0.07604819716890662,0.9633524250157662,-0.008500063404067847,0.25561948050327654,35.16450840665541,100.0,12.881653529256246,17.296937187149602
210,cifar100,VGG13,confidnet,False,1,2.2,0.0,1.1874184608459473,0.0657020228375059,0.20977068764780005,0.008602812140778668,0.9855911705245531,0.061143703435431296,0.9991630406074391,8.166339143674374,2.878083169204697,8.06095552444458,22.796521663518128,3.7308612162182166,22.640460920871345,4.539468163150586,0.20977068764780005,4.596567237862733,1.2152082006549836,1.148991578055811,0.877936840057373,0.6931530328536034,0.7033898248151791,0.47502899169921875,0.13058194080028387,0.29369689027579365,0.03471132264099307,0.9752778951698242,0.074928816966905,0.9962229905346175,6.877389405050278,2.42381541540555,6.788639068603516,19.19838912347472,3.1419936104786603,19.066960374235773,4.474588245187808,0.29369689027579365,4.570458574724431,1.023403493733406,0.9676382991132145,0.7393660545349121,0.5837479002141952,0.5923689485969389,0.4000520706176758,0.06201141133487469,0.03411495305631233,0.7837184677349714,-0.009981177928192314,0.5076085763578168,18.601624428098184,100.0,29.155233524034998,48.41117137702311
211,cifar100,VGG13,confidnet,False,2,2.2,0.0,1.1380950212478638,0.06248105110570989,0.20183091702135045,0.008501713745421937,0.986528648352904,0.05816135761016566,0.9991744742288291,8.199837461528778,2.8510559603734427,8.099419116973877,22.788858290227424,3.7092989704523,22.619559965778784,4.542689134882382,0.20183091702135042,4.596668413119321,1.216624173130989,1.159771881533388,0.8689465522766113,0.6961290318584442,0.7135544584272481,0.47220873832702637,0.104985279884505,0.26007671582673336,0.02453512733557918,0.9797391292571704,0.0679025573753504,0.9973961239891679,7.204879475979805,2.505112410171428,7.116645812988281,20.023686830361598,3.2592172906958643,19.87493085114666,4.500184906103587,0.26007671582673336,4.580623766686863,1.0690005212545395,1.0190466133492306,0.7635097503662109,0.6116616098463535,0.6269726561614787,0.41491150856018066,0.06509122350107009,0.03418147399979334,0.7798650699016259,-0.0099634703873594,0.5056648754866473,18.613597805929988,100.0,29.259681893016776,48.743663129648176
212,cifar100,VGG13,confidnet,False,3,2.2,0.0,1.2090386152267456,0.06224608758463009,0.20073177886230445,0.007983798014275744,0.9865676234416763,0.05805780715495794,0.9992282284303654,8.232056715710163,2.8691284341722736,8.139301300048828,22.970589309978134,3.7320319911275814,22.866458284068347,4.542924098403462,0.20073177886230448,4.597186321746943,1.2171006263303756,1.1565496965794348,0.8708820343017578,0.6981887126302719,0.709964190401855,0.4756917953491211,0.1348913124770628,0.2942412103036602,0.03709096875663979,0.9750529628356497,0.07344474932173001,0.9959284150581733,6.808762443275452,2.373066003571784,6.732044219970703,18.999053480990305,3.0867765044566875,18.912926630913212,4.470278873511029,0.2942412103036602,4.568067401327721,1.0066681187486648,0.9565862350058263,0.7203097343444824,0.5774742871129512,0.5872138248943906,0.3934464454650879,0.06345528813466378,0.03432058110517117,0.7930837111818014,-0.009966751396975927,0.5108960048893737,18.731388242621257,100.0,29.111479367582035,48.53316608454
213,cifar100,VGG13,confidnet,False,4,2.2,0.0,1.1676818132400513,0.06259018073953349,0.19774348520382962,0.008413360669961518,0.9863866661943443,0.05783714607061578,0.9991785446622712,8.200250249726773,2.890544337758779,8.080848932266235,22.942176758966692,3.7585351229702035,22.791279666081966,4.542580005248558,0.19774348520382962,4.596756780992751,1.217437754034996,1.149671064808789,0.8735561370849609,0.6962610191774369,0.7052156749085321,0.48305797576904297,0.11712669932359837,0.26934436710440257,0.029785520380349338,0.9776792370089075,0.06978862624221581,0.9967908081809694,7.022675319783688,2.475455475832952,6.920420169830322,19.647627032389828,3.218800773764511,19.518399421353276,4.488043486664493,0.2693443671044025,4.575382696251708,1.042610871720314,0.9845756354251197,0.7481114864349365,0.5962763242721557,0.6039450696046652,0.41368961334228516,0.06448822678672862,0.03400508026351052,0.7679117964782948,-0.009974755031281946,0.5130644759091655,18.67999214847665,100.0,29.261504503736102,48.61009526043479
214,cifar100,VGG13,confidnet,False,5,2.2,0.0,1.2149430513381958,0.06465681763042624,0.21054656255363566,0.008126327253748504,0.9858495862693596,0.060871173206668294,0.9992103752931945,8.216721203379631,2.874572767591276,8.129726886749268,22.857016328915506,3.7181406564953763,22.733641198180422,4.540513368357666,0.21054656255363566,4.597043345781915,1.2052882290005684,1.138160078727829,0.8698563575744629,0.6975235734558105,0.7067757224728114,0.4777660369873047,0.14116718728155447,0.30821894611082845,0.03897400769335996,0.9737247291232817,0.07684122392103307,0.9957127023003163,6.763050493369103,2.366014408921953,6.6914472579956055,18.813240918727868,3.0603415130463913,18.711693121266926,4.464002998706538,0.3082189461108285,4.56619306296512,0.9920532720685005,0.936801174753501,0.7159645557403564,0.5741203856539726,0.5817356793207624,0.39324140548706055,0.06258197455071114,0.03488679537648302,0.7700409147786943,-0.009980332999477917,0.5059771296860331,18.674472258007583,100.0,28.86800325990599,48.5686779649921
215,cifar100,VGG13,confidnet,True,1,2.2,0.0,1.626513123512268,0.3743883168048727,0.6564316423658605,0.03877085975584396,0.892366026254934,0.19516121248200138,0.9948437710193591,6.40916173099041,4.55216288008256,5.83441686630249,40.68119662627334,12.391319781913273,39.1825263880591,4.230781869183219,0.6564316423658605,4.566386891113779,1.556658469862938,1.5080060007048117,1.0974054336547852,1.050414399344921,1.0444531519173463,0.7156491279602051,0.8651040030164673,1.0354897547249213,0.4006009801306838,0.7930834687659648,0.2596890463248392,0.928648556845132,3.9404303862953185,2.7987249622557138,3.5870699882507324,25.0112932010929,7.618333725546941,24.089892680123985,3.7400661829716246,1.0354897547249213,4.204539920333165,0.9570525115203857,0.9271403844816255,0.6746983528137207,0.6458075144863129,0.6421424666619411,0.4399898052215576,0.14407867014131884,0.07936331231940547,0.9454327235772709,-0.00894509512588277,0.21072460013370994,37.39732878178792,100.0,12.043011682458031,16.65893263792677
216,cifar100,VGG13,confidnet,True,2,2.2,0.0,1.5918309688568115,0.3722036542876353,0.6531951743886847,0.03805229492367373,0.8935446499426855,0.19333543287517302,0.9948614496250351,6.375978155431747,4.4807524704542985,5.837087631225586,40.64193168297026,12.608110823852911,38.99280342449647,4.2329665317004554,0.6531951743886845,4.567116765651838,1.6029847577047347,1.5153016558284809,1.16334867477417,1.0218937859797477,1.0196248829604648,0.6854181289672852,0.8337117950913581,1.0189075738304871,0.3639783996236949,0.7999053853186069,0.2562425529104736,0.9360726344341653,4.005436682374477,2.8148418757556892,3.6669015884399414,25.53156238149981,7.920508565287429,24.495567772867673,3.7714583908967336,1.018907573830487,4.241171262982473,1.0070068934607506,0.9519237209985087,0.7308244705200195,0.6419612405467033,0.6405358999048025,0.4305849075317383,0.15221919473888054,0.07681887880254032,0.9533266515376398,-0.00898742559180492,0.20910272075963485,37.38643880709787,100.0,12.312124527587796,16.805321609881982
217,cifar100,VGG13,confidnet,True,3,2.2,0.0,1.6443707942962646,0.37269748720210655,0.6598599313922858,0.03832975972553722,0.8934861623447089,0.19488173368031778,0.9948868323347425,6.369737879920006,4.470855239073678,5.831613540649414,40.903947840438214,12.848396589771717,39.32702289605192,4.232472698785985,0.6598599313922858,4.566831276124485,1.5983570168066026,1.500969904151559,1.1587672233581543,1.0206801939463614,1.01561365988967,0.6935825347900391,0.8838618330511505,1.0477989150062186,0.41698279312651676,0.7906701843872442,0.26078580894394615,0.9258568298040667,3.873662742958069,2.71888509194729,3.54641056060791,24.875136425307492,7.813564090932594,23.91615245796128,3.7213083529369415,1.0477989150062186,4.1881672883222105,0.9720173963522911,0.9127928499299631,0.7046873569488525,0.6207117014145851,0.6176305654022907,0.42179203033447266,0.14837586659881374,0.07951409400001772,0.9443046481229388,-0.009031936923382897,0.20918785937429624,37.75847676730083,100.0,11.998797769065309,16.48929598720612
218,cifar100,VGG13,confidnet,True,4,2.2,0.0,1.6082653999328613,0.3608160713213463,0.6418500864822437,0.03485355272694508,0.8962401282198451,0.191076439970295,0.9954166655045068,6.449797105741501,4.490517638948051,5.943428993225098,41.304848798803455,12.679022932400638,39.723843275637414,4.244354114666745,0.6418500864822435,4.570304506992426,1.602386133365631,1.4818074813248696,1.1760282516479492,1.0468115977048873,1.0263223658406164,0.7188425064086914,0.8249216824901849,1.010761011733809,0.3578498160796974,0.8019388138581727,0.2546427956524997,0.9373019629281113,4.010405935323238,2.7921496318817387,3.6955528259277344,25.68285607700264,7.883663313739622,24.69980585802818,3.7802485034979063,1.010761011733809,4.247213640510727,0.9963443448543549,0.9213699935080224,0.7312402725219727,0.6508948072123527,0.6381548504439204,0.44696760177612305,0.14737933312790447,0.07746893418725648,0.9318544345697232,-0.00896938974324933,0.20759169672033023,38.068336357893855,100.0,12.221017679351275,16.650187707988177
219,cifar100,VGG13,confidnet,True,5,2.2,0.0,1.6035131216049194,0.36512222656524884,0.6448300601075609,0.03580507309824742,0.8944771197362744,0.19227973541756055,0.9952835235700721,6.432851474137307,4.505851462226318,5.923795700073242,41.024145928583394,12.573187227343714,39.47443498150878,4.240047959422843,0.6448300601075609,4.569361115973602,1.5848222741222382,1.4864318432979717,1.151923656463623,1.0304487408471108,1.0358864043314215,0.6894912719726562,0.8260089033309149,1.0099853739505618,0.36530610770664623,0.8007321374321377,0.2551469437249617,0.9368619287102719,4.011723625035286,2.8099872725655124,3.694260597229004,25.583916574283386,7.841025469713038,24.617469326870506,3.7791612826571765,1.0099853739505618,4.23984760309072,0.9883438147497177,0.9269845195891373,0.7183747291564941,0.6426194626498223,0.6460105568544202,0.42998790740966797,0.14641999683553922,0.07764144192762906,0.9609278572743386,-0.008950351968668105,0.20534010838834751,37.839128292442346,100.0,12.20547245861577,16.679020900693722
220,cifar100,VGG13,dg,False,1,6.0,0.0,0.8801938891410828,0.27193992711516357,0.5988966032335539,0.09023569843704321,0.9531020525825626,0.13221461941978443,0.9905609961768039,6.4903073513364795,1.9841351960752178,6.7936742305755615,12.206726078834537,1.6924698787207166,12.138779714304272,4.333230258872928,0.5988966032335539,4.514929009414302,0.6962058718597889,0.725754851844923,0.4651463031768799,0.3800913654899597,0.3795730312503663,0.2639981508255005,0.1702901415069597,0.523655392277517,0.03139415752632041,0.9673135795392367,0.12004031058422165,0.9970216019787016,7.373724621912241,2.254202421785387,7.7183837890625,13.868224070602409,1.9228375698651683,13.791029301408877,4.434880044481132,0.523655392277517,4.573775145018279,0.7909687636983395,0.8245397530293089,0.528458833694458,0.4318268621730804,0.4312379756713674,0.29993176460266113,0.045061907171684894,0.021803692575177135,0.6664961110202724,-0.01005477786640092,0.105239240007365,11.689269086054356,100.0,31.748564151983405,48.527213725602216
221,cifar100,VGG13,dg,False,1,10.0,0.0,1.219848871231079,0.07310892754546561,0.27072046027991115,0.006046637233419194,0.9831327456924895,0.07578712976729278,0.9994325648606827,8.45480828086853,3.0082628896511605,8.435635089874268,22.61456031772291,3.6204045942319607,22.480933737963205,4.532061258442627,0.27072046027991115,4.599123408665433,1.217907631149292,1.1500789101008098,0.8771123886108398,0.7010000754022598,0.7002185456760013,0.4848062992095947,0.1468827690222491,0.3677113626422166,0.03218876545005155,0.971303727464606,0.091954035819458,0.9965806690867988,6.931029310705662,2.466094740759873,6.915311336517334,18.538821366157514,2.9679124020094667,18.429277523123947,4.458287416965843,0.36771136264221654,4.572980179013479,0.9984086234593391,0.9428044213008785,0.7190337181091309,0.5746614124417305,0.5740207341496589,0.3974313735961914,0.05192591793741843,0.03237985258503199,0.7586159260837282,-0.010031963526516918,0.4487455366626531,18.84325358616095,100.0,29.280146666752678,47.72628146122969
222,cifar100,VGG13,dg,False,1,12.0,0.0,1.2464735507965088,0.06524312024399097,0.23818308875100758,0.006756512796494037,0.985566776514161,0.0663304816461575,0.9993605531875774,8.40233921888113,2.9162949454977176,8.352486610412598,22.35658891599341,3.6155547863556365,22.213792181283452,4.5399270657441,0.23818308875100758,4.598411175442425,1.211110381333828,1.1479695029763284,0.8751440048217773,0.6943760198628902,0.6958897983624373,0.48072052001953125,0.1525170243621694,0.346971506929458,0.04148712251215247,0.971855332049087,0.0842827163084357,0.9954728694763793,6.740888497855663,2.3396364423290583,6.700893878936768,17.93587108485585,2.900626957813734,17.82131027307161,4.452653161625923,0.34697150692945805,4.563680982716165,0.9716294252467156,0.9209738152855023,0.7020959854125977,0.5570724072515965,0.5582868548076121,0.3856644630432129,0.05372204470895222,0.032427150452592625,0.741155515385804,-0.010022008645987747,0.45974265349163934,18.56883939254227,100.0,29.64637450238988,48.66292040527172
223,cifar100,VGG13,dg,False,1,15.0,0.0,1.176548957824707,0.061277106425040244,0.217954753557718,0.007005563409573708,0.986682824478283,0.061203104808449184,0.999339319662538,8.381862622020245,2.862830422369707,8.328266143798828,22.32370418617924,3.5864927245333784,22.203487894043455,4.543893079563051,0.21795475355771804,4.598164561763444,1.1939128498101235,1.1263237542855706,0.8675360679626465,0.6842315408825874,0.6974071146575754,0.46691226959228516,0.11641643664347716,0.29186073988524186,0.02752041550237948,0.9779948371168424,0.07346775513059373,0.9971002069230527,7.124108663470745,2.433243772763953,7.078554630279541,18.97388462935524,3.048315755261059,18.871707383896652,4.488753749344614,0.2918607398852418,4.577647910074914,1.0147583243250846,0.957311421186104,0.7373566627502441,0.5815580694520474,0.5927565628156378,0.3968489170074463,0.05617188573707962,0.03253282451281868,0.7484919138616805,-0.010024919341342232,0.47240945828162895,18.447021513208842,100.0,29.766760628092257,49.1733901767804
224,cifar100,VGG13,dg,False,1,20.0,0.0,1.1613028049468994,0.05685298347001772,0.19343555859120246,0.007561261499271212,0.9879907415464042,0.054353291103979066,0.9992743282301839,8.339476137256622,2.8026569797489533,8.238508701324463,22.2151338415241,3.5725841042827833,22.079855703512305,4.548317202518074,0.19343555859120246,4.597606786441545,1.1891610716819763,1.1196362875507238,0.8570804595947266,0.6761302229917049,0.6851825272381481,0.46026086807250977,0.10590750302115903,0.2599324788403225,0.02651597452389949,0.980317874697234,0.06548330142879691,0.9972154305655294,7.181138375000954,2.4133731260852294,7.094194650650024,19.129492969184103,3.076358798654664,19.013004495164676,4.4992626829669335,0.25993247884032256,4.578651798402595,1.0239888053202628,0.9641208839567323,0.7380335330963135,0.5822169893217087,0.5900119460349109,0.3963315486907959,0.057855351957174506,0.03245025654268723,0.7488267296695545,-0.010003275429246079,0.47912105300977575,18.30691334980237,100.0,29.93557842608557,49.56036162328628
225,cifar100,VGG13,dg,False,2,6.0,0.0,1.3885269165039062,0.10284809507751233,0.37875142889828234,0.00501833745249583,0.9749591444897873,0.10359565853417325,0.9995364989646907,8.58395918426752,3.3286529533375115,8.614297866821289,22.5715070154382,3.952791881232931,22.356494950945887,4.502322090910579,0.3787514288982824,4.600151755389832,1.2721774691605567,1.193672257050095,0.9243974685668945,0.7171696643388271,0.7213215005005125,0.49201488494873047,0.27584373982803195,0.5712657552063216,0.07274228362578974,0.947308774373816,0.13502270186450946,0.9917246861334427,6.182061782383919,2.3972548981091197,6.203911304473877,16.255721619042557,2.846752075407891,16.100872791493305,4.32932644616006,0.5712657552063216,4.532424989854356,0.9162065594923496,0.8596680699627783,0.6657395362854004,0.5164967678213119,0.5194868688718893,0.3543431758880615,0.04836469913407853,0.030048214130945963,0.7251926750618897,-0.010067117984849654,0.39326504830579134,19.22157234014857,100.0,29.3537438796662,46.03375210150831
226,cifar100,VGG13,dg,False,2,10.0,0.0,1.2267054319381714,0.0711453534342668,0.2654384662422152,0.006410625513037543,0.9839706350283101,0.07328011625774225,0.9993913730367657,8.413509824829102,2.9618834238983833,8.395186424255371,22.531185964641896,3.657160214449761,22.38741417555944,4.5340248325538255,0.26543846624221523,4.5987590932264295,1.2116792396640779,1.1373987382122939,0.8761734962463379,0.6955029080438614,0.6950926458191024,0.48190927505493164,0.1492092652633488,0.3642830498789207,0.03491116267243337,0.9715725399939681,0.08965735488377453,0.9962478092821097,6.858622783427238,2.414502573708228,6.8436853885650635,18.36723420024298,2.9812863943528987,18.25003235356581,4.455960920724743,0.3642830498789207,4.570256745233296,0.9877507732856273,0.9271979306953775,0.7142496109008789,0.5669681493341923,0.5666337063051031,0.39284849166870117,0.05335872313365007,0.032517276529868355,0.7492412534103411,-0.010038900161309986,0.44833032069292034,18.778316873911937,100.0,29.24156954608743,47.66520250933889
227,cifar100,VGG13,dg,False,2,12.0,0.0,1.2232521772384644,0.06594378586393772,0.24409468556981023,0.006569245237834634,0.9852815292781166,0.0680166488807372,0.9993806104384463,8.397994023606778,2.9042588369624975,8.375842571258545,22.474124757287175,3.6246714084718676,22.34549755810898,4.5392264001241545,0.24409468556981023,4.598599623038565,1.195535691230297,1.1315990716620803,0.8583974838256836,0.6906389678788185,0.6967149262937078,0.4741222858428955,0.1410250092613194,0.3389202877639687,0.03534736528759194,0.9734309794374185,0.08382347958794464,0.9962145031463114,6.865300695626735,2.3742110491335735,6.84719181060791,18.372437977429588,2.9631432300082907,18.267286238406005,4.464145176726772,0.3389202877639687,4.5698226752811575,0.9773419689869881,0.9250742357032913,0.7017338275909424,0.5645924686026573,0.5695595220754361,0.3875916004180908,0.055111576936497646,0.033151485167275965,0.7411102418172054,-0.010029544839242618,0.45974974684495185,18.65878501110495,100.0,29.010745935194926,48.10168619332772
228,cifar100,VGG13,dg,False,2,15.0,0.0,1.197611689567566,0.0613340992775267,0.21696352950233486,0.007016498396161138,0.9866625176623726,0.061205275703926025,0.9993326687256054,8.364127202329636,2.8478241841613405,8.327709197998047,22.389284996433915,3.5885670550460467,22.2667135968379,4.543836086710565,0.21696352950233483,4.598150452939234,1.1916356953930856,1.125375480177479,0.8539872169494629,0.6825198420953751,0.6901567782347553,0.4697747230529785,0.12555265808893534,0.3007424695978703,0.03168808898748233,0.9765652121222339,0.07504880258275867,0.996629577229141,6.9840059796071055,2.3779194950843685,6.953596591949463,18.69494527415194,2.9964362300026997,18.59259879347292,4.479617527899157,0.3007424695978703,4.57347398448615,0.9950100732266903,0.9396831126178934,0.7130749225616455,0.5699007862007618,0.5762775904273588,0.3922595977783203,0.05423346996690973,0.03312685253318961,0.7531346613769463,-0.010022316398078372,0.4755610261804997,18.48415172516827,100.0,29.53093681651118,48.98101802275743
229,cifar100,VGG13,dg,False,2,20.0,0.0,1.2097697257995605,0.0581805704984646,0.20116172540441038,0.007157636853772904,0.9875003568364437,0.057071113092699105,0.9993209041581972,8.361500460846424,2.8092123064497656,8.29672622680664,22.370657484794034,3.5387741790285,22.247516423492282,4.546989615489627,0.2011617254044104,4.598011472129331,1.182768618299961,1.117767706917509,0.8553609848022461,0.6793427595734596,0.6824685993732201,0.46950387954711914,0.12729135036711453,0.29203275086963565,0.03472008928905601,0.9767176517944373,0.07209897383252593,0.9962617467934325,6.911646310191155,2.322104981116503,6.858103275299072,18.491665817812798,2.92516344382902,18.38987672109502,4.477878835620976,0.29203275086963565,4.570449851628772,0.9776807878684998,0.9239508002036287,0.7070441246032715,0.5615471647071838,0.5641309939347603,0.3880937099456787,0.055350844448633266,0.0331204364814203,0.7553179925893032,-0.01002127278835786,0.48469984104174874,18.411772150440783,100.0,29.66166746612031,49.43249141158787
230,cifar100,VGG13,dg,False,3,6.0,0.0,1.3736785650253296,0.10365020549876153,0.3799575546320822,0.0050419444791772895,0.9746869548476087,0.10392411351114494,0.9995343757840935,8.577034092793465,3.3257785920343874,8.603323936462402,22.568576909166318,3.9070503450989933,22.398983668704112,4.501519980489331,0.37995755463208225,4.600128157934361,1.2723532109284401,1.2019518594295635,0.9179058074951172,0.7234284841680527,0.7339615168995,0.4918677806854248,0.266171453154188,0.5642792575241757,0.06738432831692535,0.9485717436634175,0.13430825230567925,0.9923870040927539,6.243843581855297,2.4210748270731757,6.262981414794922,16.429299753092643,2.8442245840015925,16.305840642302282,4.338998732833904,0.5642792575241758,4.537777699141658,0.9262379454159737,0.8749877091775212,0.6682100296020508,0.5266359265363216,0.5343036838312527,0.358066201210022,0.04866881103632256,0.0304851060400641,0.745187501870929,-0.010055600699861557,0.39476904796338214,19.202124669879154,100.0,29.198393653205557,45.79128344329532
231,cifar100,VGG13,dg,False,3,10.0,0.0,1.266053318977356,0.07060992971798695,0.262580123494556,0.006397299304270726,0.9839851924119555,0.0731700813233945,0.9993952863049956,8.417402886722089,2.9641856118373213,8.3793044090271,22.49164952169834,3.6259537700560385,22.346844521675404,4.534560256270105,0.26258012349455595,4.598772586924415,1.2144711463594438,1.1408259012103088,0.882728099822998,0.6865678926253319,0.6934344679692338,0.4695010185241699,0.16789874309820219,0.3807261519833669,0.04489221558839176,0.9686142712237715,0.09257339882742777,0.9950880822813457,6.648537434773445,2.3412802341651178,6.61844539642334,17.765167694756673,2.863981884669171,17.650792637759697,4.437271442889889,0.3807261519833669,4.560276904321776,0.9592575050997734,0.9010883552776684,0.6972284317016602,0.542289872752428,0.5477134789182959,0.3708381652832031,0.053766221629505215,0.032767021793839675,0.7477295556602224,-0.010024584236474149,0.4496646948592868,18.724782960596666,100.0,29.103750805240285,47.77142104160788
232,cifar100,VGG13,dg,False,3,12.0,0.0,1.242882251739502,0.06447751312619454,0.23955509856983395,0.006640298842493803,0.9856465636786885,0.06709230839664236,0.9993743266129143,8.412195028619767,2.9165465012783973,8.364553451538086,22.531660640449395,3.6034368698720605,22.39360777674992,4.540692672861897,0.23955509856983395,4.598528845760109,1.208937930958271,1.1357822834564053,0.8727681636810303,0.6884131004166603,0.6877100301209476,0.4772305488586426,0.1481622601922231,0.3424984826381841,0.04025029516268111,0.9725060308733847,0.08408110833775387,0.9956497297191753,6.768296044220924,2.3465991997019753,6.729964733123779,18.12855611085425,2.8992584493140963,18.017481118798248,4.457007925795868,0.3424984826381841,4.56491949128244,0.9726890298390388,0.9138293514208242,0.702212929725647,0.5538844077777862,0.5533187299512872,0.3839707374572754,0.05142087698379073,0.03302620128658212,0.7605141383724353,-0.010048164411937285,0.4563693853899336,18.724866935108988,100.0,29.141963176324154,48.011419755764486
233,cifar100,VGG13,dg,False,3,15.0,0.0,1.233152985572815,0.06246529665518362,0.22479112910627397,0.006659217919597119,0.9861189151168779,0.06397314075067564,0.9993664545502008,8.397248508708477,2.8810591116500412,8.350288391113281,22.576402439291783,3.593631931845966,22.446803220781653,4.542704889332908,0.224791129106274,4.598510503350825,1.2010465655493736,1.135310332462847,0.8689565658569336,0.6906848035764694,0.69393360584091,0.47614121437072754,0.14143910750766972,0.324876059852051,0.037700245635084964,0.9737011360608551,0.08052640769113321,0.9959043240792371,6.809575622851849,2.336335509829803,6.771494150161743,18.307868289307734,2.9141817538434287,18.20277230353644,4.463731078480421,0.32487605985205087,4.5674694403752945,0.9739639614152908,0.920656517638664,0.7046623229980469,0.5600966066837311,0.5627311565254977,0.38611698150634766,0.05393594774974639,0.033204663801468665,0.7536149455493968,-0.010024694552975779,0.46961583127124507,18.6553069883699,100.0,29.313748543335677,48.571657747299916
234,cifar100,VGG13,dg,False,3,20.0,0.0,1.1697585582733154,0.057191624217995056,0.19256180678601967,0.007501397328100289,0.9877634948989091,0.0552852061029921,0.9992792319908396,8.340164361484051,2.8248391107721234,8.24803376197815,22.39793002882664,3.620857801461474,22.26595155829777,4.547978561770097,0.1925618067860197,4.597668722590785,1.1938111598801613,1.1368508078411308,0.8585963249206543,0.674402817158699,0.6827628813408224,0.4627647399902344,0.10961329950605549,0.26191795330658574,0.027722873341959598,0.979558669674664,0.06679090534444292,0.9970685272642302,7.129816919097901,2.4148907404371562,7.051056385040283,19.147481222347977,3.095389022253896,19.034655731613537,4.495556886482036,0.26191795330658574,4.577446984020648,1.0205620239019393,0.9718679134342644,0.7339944839477539,0.5765316376042366,0.5836784666154172,0.39560723304748535,0.055665047002649286,0.03332484209677116,0.7593481639055618,-0.010012711092031903,0.4824368174533097,18.44294124585299,100.0,29.425186231526997,49.0466258416763
235,cifar100,VGG13,dg,False,4,6.0,0.0,1.3675628900527954,0.1029277349694428,0.38066498963121387,0.0049055822205371896,0.9748840138875431,0.1038693449305934,0.9995460298588816,8.587136459949017,3.3255215184981894,8.634119510650635,22.733176574959998,3.8613066180400097,22.552155083538185,4.502242451018649,0.38066498963121387,4.600264409594376,1.2841038431406022,1.2072331385086512,0.9269611835479736,0.7265370087599754,0.7270903816212408,0.4999423027038574,0.25749711182995505,0.5593296734591281,0.06374522821243832,0.9499402435591237,0.1335881711884576,0.9928098601391264,6.279152880451679,2.43171377548937,6.3135085105896,16.623130636684262,2.8234947340537344,16.490762387679165,4.347673074158137,0.5593296734591281,4.541421006305249,0.9389724254083633,0.8827624292727051,0.6778199672698975,0.531264056096077,0.5316686970955752,0.3655717372894287,0.05186815935265432,0.030116452142812385,0.7449222496906752,-0.010051583033661745,0.39382082693537424,19.333059877980673,100.0,29.325391228913404,45.70329736061532
