method,nc_metric,rho,p,significant
GEN,max_equiangular_wc,0.6410664327696791,0.00231968616142941,True
GEN,self_duality,0.7683649990866069,7.586699328221503e-05,True
GradNorm,var_collapse,-0.6692992743934444,0.001249106782359507,True
GradNorm,equiangular_uc,-0.49662617392207636,0.025917630158973186,True
GradNorm,equiangular_wc,-0.5653897980035946,0.009377954076296342,True
GradNorm,equinorm_uc,-0.38431225458892987,0.09432843897011045,False
GradNorm,equinorm_wc,0.0939769529114083,0.693514304178307,False
GradNorm,max_equiangular_uc,-0.5287158651601183,0.01654076813158604,True
GradNorm,max_equiangular_wc,-0.7128495696450726,0.00041940171319569057,True
GradNorm,self_duality,-0.2582456104394797,0.2716258450133091,False
KPCA RecError global,var_collapse,0.33081796082883014,0.15424807285553033,False
KPCA RecError global,equiangular_uc,0.07739319267096485,0.7457005501637757,False
KPCA RecError global,equiangular_wc,0.06525308401669586,0.7846060655080529,False
KPCA RecError global,equinorm_uc,0.3247479065016956,0.1624109119722229,False
KPCA RecError global,equinorm_wc,0.1001558963977192,0.6743910455849601,False
KPCA RecError global,max_equiangular_uc,0.08194573341631572,0.7312570289408429,False
KPCA RecError global,max_equiangular_wc,0.39531228805463414,0.08450280135484846,False
KPCA RecError global,self_duality,-0.46891169677114,0.03701604975369328,True
MLS,var_collapse,-0.3919380412112801,0.08743253201442026,False
MLS,equiangular_uc,-0.8075343142864202,1.671521103572568e-05,True
MLS,equiangular_wc,-0.7420798727964076,0.00017967110670730871,True
MLS,equinorm_uc,-0.7270963259492964,0.00028112470795504816,True
MLS,equinorm_wc,-0.40534437260080075,0.07622063433521603,False
MLS,max_equiangular_uc,-0.8225178611335314,8.544586649939888e-06,True
MLS,max_equiangular_wc,-0.759429242829905,0.00010292573416791028,True
MLS,self_duality,-0.3540848702291042,0.12560298156576227,False
MSR,var_collapse,-0.16370143904173798,0.4904264589292163,False
MSR,equiangular_uc,0.5551949748632528,0.011049522186857962,True
MSR,equiangular_wc,0.5173583214998323,0.019482561881329297,True
MSR,equinorm_uc,0.30037669710960413,0.19816691888613036,False
MSR,equinorm_wc,0.2941992843155763,0.2080040549382599,False
MSR,max_equiangular_uc,0.5397514428781833,0.014034393515318164,True
MSR,max_equiangular_wc,0.09420554510892468,0.692803560637785,False
MSR,self_duality,0.8501664357780827,2.0708686931034314e-06,True
Maha,var_collapse,0.5104434963172447,0.02146857680153674,True
Maha,equiangular_uc,0.04403473823863555,0.853748396057566,False
Maha,equiangular_wc,0.04403473823863555,0.853748396057566,False
Maha,equinorm_uc,-0.13210421471590664,0.5787644468408302,False
Maha,equinorm_wc,-0.5329101995002221,0.015549052473821276,True
Maha,max_equiangular_uc,-0.002696004381957279,0.9909996434637234,False
Maha,max_equiangular_wc,0.23185637684832594,0.3253030248478386,False
Maha,self_duality,-0.0062906768912336505,0.9790009770446663,False
NNGuide,var_collapse,-0.37347048990009074,0.10480652476813146,False
NNGuide,equiangular_uc,-0.04081223910248414,0.864352617720498,False
NNGuide,equiangular_wc,0.04928270382186764,0.8365313466916516,False
NNGuide,equinorm_uc,-0.12936709753240255,0.5867249933377612,False
NNGuide,equinorm_wc,0.16632912539880332,0.4833924808907115,False
NNGuide,max_equiangular_uc,-0.015400844944333638,0.9486172378709876,False
NNGuide,max_equiangular_wc,-0.26951478652583866,0.25050667378342556,False
NNGuide,self_duality,0.42583336271082517,0.06120321328122336,False
NeCo,var_collapse,-0.34872616102263526,0.13183585713558557,False
NeCo,equiangular_uc,-0.8253185810869035,7.4858751991733446e-06,True
NeCo,equiangular_wc,-0.7819215477151977,4.6525606398700635e-05,True
NeCo,equinorm_uc,-0.7346497792210183,0.0002251481894907945,True
NeCo,equinorm_wc,-0.4145966581046886,0.06913267863219055,False
NeCo,max_equiangular_uc,-0.8307432102583666,5.7553052406978045e-06,True
NeCo,max_equiangular_wc,-0.7509236667354079,0.00013600069007482018,True
NeCo,self_duality,-0.4393949628885205,0.05257211743831898,False
PCA RecError global,var_collapse,0.3296987266832107,0.15573132575789617,False
PCA RecError global,equiangular_uc,-0.5548775773083406,0.011105198745325819,True
PCA RecError global,equiangular_wc,-0.5010805822784461,0.02441047815172312,True
PCA RecError global,equinorm_uc,-0.845381350469771,2.6980020956890477e-06,True
PCA RecError global,equinorm_wc,-0.7815934849343246,4.70981510243449e-05,True
PCA RecError global,max_equiangular_uc,-0.5279790797933933,0.016720094290817545,True
PCA RecError global,max_equiangular_wc,-0.22671590762598404,0.33644385949499844,False
PCA RecError global,self_duality,-0.262068218645629,0.26434098236610204,False
PCE,var_collapse,-0.39074105418879573,0.08848960127368345,False
PCE,equiangular_uc,0.38845601878418295,0.09053360869401558,False
PCE,equiangular_wc,0.39150273265700003,0.08781587439910259,False
PCE,equinorm_uc,0.20565318641515565,0.3843869661341305,False
PCE,equinorm_wc,0.38617098337957007,0.09261209167242687,False
PCE,max_equiangular_uc,0.38617098337957007,0.09261209167242687,False
PCE,max_equiangular_wc,-0.1035882716757821,0.6638497408350528,False
PCE,self_duality,0.7670102174817102,7.952517000587958e-05,True
PE,var_collapse,-0.5682429708299898,0.008948994698378468,True
PE,equiangular_uc,0.27263409382139675,0.24485158598746515,False
PE,equiangular_wc,0.3270077473644281,0.1593379056641515,False
PE,equinorm_uc,0.3668307048889018,0.11162613962828088,False
PE,equinorm_wc,0.6157241894168622,0.0038494137941144646,True
PE,max_equiangular_uc,0.2825898332025152,0.22735382697412224,False
PE,max_equiangular_wc,-0.16618426505405362,0.4837789449606924,False
PE,self_duality,0.5452681876427935,0.012901553493388793,True
REN,var_collapse,0.6181501720621092,0.0036739605797725334,True
REN,equiangular_uc,0.7205431453484709,0.00033891457592203955,True
REN,equiangular_wc,0.7508818040999854,0.00013618367780083486,True
REN,equinorm_uc,0.6234594373436243,0.0033130217716688024,True
REN,equinorm_wc,0.045507988127271845,0.8489083210267617,False
REN,max_equiangular_uc,0.7106830812542285,0.0004448029180776389,True
REN,max_equiangular_wc,0.8517578444487713,1.892640089097354e-06,True
REN,self_duality,0.3504115085799932,0.12985246327210564,False
Residual,var_collapse,-0.7534067389796514,0.0001255171868201091,True
Residual,equiangular_uc,0.06010786004974268,0.8012504397681364,False
Residual,equiangular_wc,0.046933534559388125,0.8442299148675474,False
Residual,equinorm_uc,0.5236794382415938,0.017797892595499912,True
Residual,equinorm_wc,0.8571545522161935,1.3838840499670123e-06,True
Residual,max_equiangular_uc,0.0699886041675086,0.7693660318680993,False
Residual,max_equiangular_wc,-0.2840713933857702,0.22482146227188723,False
Residual,self_duality,-0.0452867438730938,0.8496348480348871,False
ViM,var_collapse,0.1097065339512085,0.6452106888941218,False
ViM,equiangular_uc,-0.3431246912942053,0.13858183582462166,False
ViM,equiangular_wc,-0.47928528307762014,0.032497004005631804,True
ViM,equinorm_uc,-0.3174486939864756,0.17261490761417658,False
ViM,equinorm_wc,-0.26454057832206307,0.25969553063393874,False
ViM,max_equiangular_uc,-0.32911960185362554,0.15650267322621464,False
ViM,max_equiangular_wc,-0.1595024075177145,0.5017701441113125,False
ViM,self_duality,-0.5578693960497624,0.01058931343352076,True
fDBD,var_collapse,0.5569602095892693,0.010743985469266387,True
fDBD,equiangular_uc,0.22571139890685463,0.3386467801360832,False
fDBD,equiangular_wc,0.27732458568760293,0.23650334141935378,False
fDBD,equinorm_uc,0.2511328192615515,0.28551179859563913,False
fDBD,equinorm_wc,-0.1494471378427638,0.5294401767525443,False
fDBD,max_equiangular_uc,0.2503624731901971,0.287041532457783,False
fDBD,max_equiangular_wc,0.5923961288715741,0.005919406995342328,True
fDBD,self_duality,-0.15869129069901725,0.503975894986997,False
pNML,var_collapse,0.17418095592876245,0.46267633786017615,False
pNML,equiangular_uc,-0.13480091371878136,0.570967152316097,False
pNML,equiangular_wc,-0.13858745623897187,0.560096547473152,False
pNML,equinorm_uc,0.1893271260095244,0.4240305422194176,False
pNML,equinorm_wc,0.13177167970262899,0.5797291018438783,False
pNML,max_equiangular_uc,-0.12419859466224802,0.6018817444644384,False
pNML,max_equiangular_wc,0.21053176412259111,0.3729572533386971,False
pNML,self_duality,-0.6126625797668209,0.004080690460568345,True
