method,nc_metric,rho,p,significant
PCE,max_equiangular_wc,0.8051623234467993,1.8490868645938488e-05,True
PCE,self_duality,0.5811697973751333,0.007200865993904447,True
PE,var_collapse,-0.06969896981088965,0.770295870687493,False
PE,equiangular_uc,0.4803168136967829,0.03207237137623286,True
PE,equiangular_wc,0.06969896981088965,0.770295870687493,False
PE,equinorm_uc,0.38864751644550416,0.09036099104926582,False
PE,equinorm_wc,0.4841048011865052,0.030550151889692317,True
PE,max_equiangular_uc,0.4538009012687271,0.044455320080624645,True
PE,max_equiangular_wc,0.3947082964290598,0.08502181866076214,False
PE,self_duality,-0.0075759749794445256,0.9747117019440659,False
REN,var_collapse,0.5548955431593244,0.011102041192173683,True
REN,equiangular_uc,-0.22407787281740796,0.34224716732350713,False
REN,equiangular_wc,0.20515237680242418,0.38557124506432894,False
REN,equinorm_uc,-0.48146461862118745,0.031604989716579455,True
REN,equinorm_wc,-0.1801707220626456,0.4471832298419306,False
REN,max_equiangular_uc,-0.23467615058579885,0.3192861258914083,False
REN,max_equiangular_wc,-0.05450542852315329,0.8194678508316913,False
REN,self_duality,-0.07873006342233252,0.7414504387161591,False
Residual,var_collapse,-0.8940432526202143,1.0821222224598771e-07,True
Residual,equiangular_uc,0.16867246484331766,0.47716216789624466,False
Residual,equiangular_wc,-0.8085191859390956,1.6022563611920057e-05,True
Residual,equinorm_uc,0.6335116050453246,0.00271007650211022,True
Residual,equinorm_wc,0.2819126642451695,0.22851744172865796,False
Residual,max_equiangular_uc,0.15283467471718454,0.5200398700739809,False
Residual,max_equiangular_wc,-0.48226070934075344,0.03128396858414733,True
Residual,self_duality,-0.14016444261627808,0.5555964786086993,False
ViM,var_collapse,-0.6928681973998729,0.0007079312052736143,True
ViM,equiangular_uc,-0.1715169910684527,0.46965368074293445,False
ViM,equiangular_wc,-0.7465144809499176,0.00015647260330373304,True
ViM,equinorm_uc,0.24027490378752409,0.30753821792208835,False
ViM,equinorm_wc,-0.06498000542681469,0.7854872604742131,False
ViM,max_equiangular_uc,-0.18813978315438207,0.4269961102795732,False
ViM,max_equiangular_wc,-0.7548258769928823,0.00011984303870374545,True
ViM,self_duality,-0.4163253836066848,0.06786512392405679,False
fDBD,var_collapse,0.761504597309048,9.599721243954229e-05,True
fDBD,equiangular_uc,-0.3834202326791303,0.09516034906765898,False
fDBD,equiangular_wc,0.5686510806732231,0.008888966298760697,True
fDBD,equinorm_uc,-0.668508039879915,0.0012720651682867044,True
fDBD,equinorm_wc,-0.4520242504547202,0.04540051708900325,True
fDBD,max_equiangular_uc,-0.3529295581122015,0.1269286697036327,False
fDBD,max_equiangular_wc,0.19666485095669106,0.40594968739102744,False
fDBD,self_duality,0.07851348700984179,0.742138481909913,False
pNML,var_collapse,-0.264452654893641,0.25985984325529954,False
pNML,equiangular_uc,-0.50078821716928,0.02450722302903669,True
pNML,equiangular_wc,-0.357163068390837,0.12211899662816872,False
pNML,equinorm_uc,-0.2667324191599655,0.2556206279511949,False
pNML,equinorm_wc,-0.5068675885461452,0.022556911536331242,True
pNML,max_equiangular_uc,-0.49622868863663094,0.026055608403021895,True
pNML,max_equiangular_wc,-0.6033776091538822,0.004853470241317211,True
pNML,self_duality,-0.20441886254709607,0.38730947824113104,False
