method,nc_metric,rho,p,significant
MLS,max_equiangular_wc,-0.4545584987666716,0.04405691147219529,True
MLS,self_duality,0.590926048396673,0.0060756734900542985,True
MSR,var_collapse,0.8077667892590752,1.6549417244337564e-05,True
MSR,equiangular_uc,0.4778338753363543,0.03310190967477509,True
MSR,equiangular_wc,0.6295271690939271,0.0029370801318013644,True
MSR,equinorm_uc,0.12514696734999758,0.599088561954757,False
MSR,equinorm_wc,0.2548447335127223,0.2782115146322487,False
MSR,max_equiangular_uc,0.47328307652362717,0.035055741119189195,True
MSR,max_equiangular_wc,0.6105655073742305,0.00424564810063027,True
MSR,self_duality,0.5362357934330199,0.01479716921449651,True
Maha,var_collapse,-0.03041051168957386,0.8987252924564778,False
Maha,equiangular_uc,-0.7618633454861661,9.484112970157067e-05,True
Maha,equiangular_wc,0.34011756494918133,0.14230187854510779,False
Maha,equinorm_uc,-0.6306179792469526,0.002873416828226202,True
Maha,equinorm_wc,-0.5914044246998705,0.006024455485907502,True
Maha,max_equiangular_uc,-0.7290520039263628,0.00026560146234735145,True
Maha,max_equiangular_wc,0.4129427376794766,0.07036192635928891,False
Maha,self_duality,-0.3817319493664929,0.09674953276755349,False
NNGuide,var_collapse,0.10518567947284314,0.6589643859121209,False
NNGuide,equiangular_uc,0.7567315069988716,0.00011257100285849255,True
NNGuide,equiangular_wc,-0.18388575620072578,0.4377113212407405,False
NNGuide,equinorm_uc,0.4600927562553139,0.041229399071895885,True
NNGuide,equinorm_wc,0.36171766034546055,0.11709137859433488,False
NNGuide,max_equiangular_uc,0.7211651261699245,0.0003330270898707329,True
NNGuide,max_equiangular_wc,-0.26409929594260617,0.26052086876827013,False
NNGuide,self_duality,0.28982816718056775,0.21515687914300877,False
NeCo,var_collapse,-0.11721711967859014,0.6226064439039122,False
NeCo,equiangular_uc,0.5623357244711449,0.009855509047702354,True
NeCo,equiangular_wc,-0.45431210437518926,0.044186183260827606,True
NeCo,equinorm_uc,0.635883721132221,0.002582012918148889,True
NeCo,equinorm_wc,0.547013225166754,0.012559006227787476,True
NeCo,max_equiangular_uc,0.5439487253058758,0.013165535914857859,True
NeCo,max_equiangular_wc,-0.4589088541665065,0.04182213309892851,True
NeCo,self_duality,0.46810235374914105,0.03738815803320824,True
PCA RecError global,var_collapse,-0.08036670684669225,0.7362571136717151,False
PCA RecError global,equiangular_uc,0.039425176943660344,0.8689239879735536,False
PCA RecError global,equiangular_wc,-0.2615708854915927,0.26528173030571833,False
PCA RecError global,equinorm_uc,-0.04245788286240345,0.8589344224610018,False
PCA RecError global,equinorm_wc,-0.11296829547318062,0.6353556163880916,False
PCA RecError global,max_equiangular_uc,0.10159564827789398,0.6699621158802374,False
PCA RecError global,max_equiangular_wc,-0.28734888580090906,0.2192850235975601,False
PCA RecError global,self_duality,-0.21835482614950347,0.355036489284681,False
PCE,var_collapse,0.43088397846862814,0.057872030624053696,False
PCE,equiangular_uc,0.8471486790963564,2.4493980419031398e-06,True
PCE,equiangular_wc,0.02846912000596293,0.9051617525976472,False
PCE,equinorm_uc,0.6063153125594267,0.004596916540320011,True
PCE,equinorm_wc,0.3839484022425811,0.0946671264969414,False
PCE,max_equiangular_uc,0.8286822228762722,6.3666159389508895e-06,True
PCE,max_equiangular_wc,-0.02616081297845242,0.9128220630990176,False
PCE,self_duality,0.5401438444374588,0.013951258442365994,True
PE,var_collapse,-0.019927028533261386,0.9335445891798176,False
PE,equiangular_uc,0.5318983770032079,0.015783802026111404,True
PE,equiangular_wc,-0.380912814655035,0.09752753135918958,False
PE,equinorm_uc,0.6077743702644725,0.004473721019009465,True
PE,equinorm_wc,0.6131393394849658,0.004043938015727447,True
PE,max_equiangular_uc,0.5334312253519203,0.015429269198558887,True
PE,max_equiangular_wc,-0.39470844979344677,0.08502168657480226,False
PE,self_duality,0.5165698935160837,0.019701311970771445,True
REN,var_collapse,0.5653897980035946,0.009377954076296342,True
REN,equiangular_uc,-0.23838056348259665,0.31148347565378126,False
REN,equiangular_wc,0.8710059050325648,5.826141600400037e-07,True
REN,equinorm_uc,-0.3529866036184604,0.12686297913119576,False
REN,equinorm_wc,-0.1764933018092302,0.4566630689514074,False
REN,max_equiangular_uc,-0.26588601311520393,0.25718936069249604,False
REN,max_equiangular_wc,0.8817024687785787,2.7839571788609465e-07,True
REN,self_duality,0.1910100668931063,0.41984606893131493,False
Residual,var_collapse,-0.9144091651800961,1.7105144291722276e-08,True
Residual,equiangular_uc,-0.20229569399167158,0.39236536020315305,False
Residual,equiangular_wc,-0.776554438226094,5.6687933013482135e-05,True
Residual,equinorm_uc,0.39317146977413586,0.08635304435059694,False
Residual,equinorm_wc,0.12725051718830951,0.5929123674511001,False
Residual,max_equiangular_uc,-0.2561324512636487,0.2757063214067966,False
Residual,max_equiangular_wc,-0.7480046427030759,0.00014927707731604675,True
Residual,self_duality,-0.07178234302930281,0.7636142275022476,False
ViM,var_collapse,-0.3868000038530554,0.0920364743654962,False
ViM,equiangular_uc,-0.8473123856506027,2.427415603510567e-06,True
ViM,equiangular_wc,0.10410923482881845,0.662255031428117,False
ViM,equinorm_uc,-0.6550522658572372,0.0017203569695429363,True
ViM,equinorm_wc,-0.728004722379621,0.00027382064822515837,True
ViM,max_equiangular_uc,-0.8571913641380089,1.3808721646837667e-06,True
ViM,max_equiangular_wc,0.15274420584374093,0.5202898916665336,False
ViM,self_duality,-0.7082467654048086,0.0004749188907331951,True
fDBD,var_collapse,0.5456203808248853,0.01283181821476694,True
fDBD,equiangular_uc,-0.4022794333200425,0.07868390876979184,False
fDBD,equiangular_wc,0.7614024523375517,9.632858626583578e-05,True
fDBD,equinorm_uc,-0.8122653691941089,1.3610041123848747e-05,True
fDBD,equinorm_wc,-0.5887767951274184,0.006310220771487371,True
fDBD,max_equiangular_uc,-0.36374692054992347,0.11489985325723903,False
fDBD,max_equiangular_wc,0.7768154574455992,5.61528164519927e-05,True
fDBD,self_duality,-0.38378382719038534,0.09482061113287939,False
pNML,var_collapse,-0.6401456996569572,0.0023645901980148465,True
pNML,equiangular_uc,-0.5058971346815053,0.02285969417481581,True
pNML,equiangular_wc,-0.4672153447733242,0.03779930553501794,True
pNML,equinorm_uc,-0.2950434563584791,0.206641044646811,False
pNML,equinorm_wc,-0.5142402658381718,0.020359126588830666,True
pNML,max_equiangular_uc,-0.49831246999362666,0.02533866901862067,True
pNML,max_equiangular_wc,-0.44521981717847614,0.04916424193195558,True
pNML,self_duality,-0.675035157221199,0.0010928684518778371,True
