method,nc_metric,rho,p,significant
ViM,equiangular_wc,-0.3586859017837385,0.1204211652051539,False
ViM,equinorm_uc,-0.2863262730074094,0.2210027592399324,False
ViM,equinorm_wc,-0.32445123870676557,0.16281734172529302,False
ViM,max_equiangular_uc,-0.27465536514025957,0.24123122829546945,False
ViM,max_equiangular_wc,-0.006224484195813248,0.9792218901871642,False
ViM,self_duality,-0.4979587356650599,0.025459262829747406,True
fDBD,var_collapse,0.6191139667622122,0.003606122444058244,True
fDBD,equiangular_uc,0.5552004602432277,0.01104856195702903,True
fDBD,equiangular_wc,0.5498101645127109,0.012025327508824384,True
fDBD,equinorm_uc,0.4751160665326927,0.034258243843990184,True
fDBD,equinorm_wc,-0.02772152089980055,0.907641872032086,False
fDBD,max_equiangular_uc,0.5652110094570445,0.00940538135881596,True
fDBD,max_equiangular_wc,0.7823629231721488,4.576478621832213e-05,True
fDBD,self_duality,0.1232067595546691,0.604808658664527,False
pNML,var_collapse,0.2537163403749028,0.2804183465309277,False
pNML,equiangular_uc,-0.10938668567061678,0.6461801836700924,False
pNML,equiangular_wc,-0.17471484516834626,0.46128438478629263,False
pNML,equinorm_uc,0.16939743683713573,0.4752428332644514,False
pNML,equinorm_wc,0.007596297616015055,0.9746438866522018,False
pNML,max_equiangular_uc,-0.0964729797233912,0.6857670689226065,False
pNML,max_equiangular_wc,0.21193670348682003,0.36970177782191094,False
pNML,self_duality,-0.646444927122881,0.002071362918795942,True
