,var_collapse,cdnv_score,bias_collapse,equiangular_uc,equiangular_wc,equinorm_uc,equinorm_wc,max_equiangular_uc,max_equiangular_wc,self_duality,w_etf_diff,M_etf_diff,wM_etf_diff,dataset,architecture,study,dropout,run,reward,lr
64,0.01324929017573595,16.903316497802734,1.8924782276153564,0.23368699848651886,0.04101388901472092,0.06970468163490295,0.012584482319653034,0.2011861801147461,0.10373113304376602,1.2692636251449585,0.32130634784698486,0.5762572884559631,0.2582804262638092,cifar10,ViT,vit,False,4,0.0,0.0003
65,0.010574894025921822,22.28233528137207,3.5908048152923584,0.12034362554550171,0.04333074763417244,0.09476234018802643,0.024738764390349388,0.09769297391176224,0.09322189539670944,0.6435129046440125,0.2907998263835907,0.32703959941864014,0.2059403359889984,cifar10,ViT,vit,True,0,0.0,0.01
66,0.010542980395257473,23.319311141967773,3.6668083667755127,0.132670596241951,0.045383211225271225,0.08015897870063782,0.02851400151848793,0.10364070534706116,0.08930366486310959,0.6444474458694458,0.28647539019584656,0.3574650287628174,0.21739308536052704,cifar10,ViT,vit,True,1,0.0,0.01
67,0.010468690656125546,18.677961349487305,2.9758384227752686,0.12880660593509674,0.041406307369470596,0.07519299536943436,0.028003569692373276,0.10404904931783676,0.08520907163619995,0.6479437351226807,0.2715524137020111,0.3479394316673279,0.21165980398654938,cifar10,ViT,vit,True,2,0.0,0.01
68,0.010460712015628815,15.300515174865723,2.527252197265625,0.1344299018383026,0.04192161560058594,0.08261191844940186,0.023266693577170372,0.11218876391649246,0.08596967160701752,0.6342902183532715,0.27449747920036316,0.3617619276046753,0.1951676458120346,cifar10,ViT,vit,True,3,0.0,0.01
69,0.01098110992461443,21.882719039916992,4.050555229187012,0.13125739991664886,0.04388163611292839,0.08814684301614761,0.036639504134655,0.10298819839954376,0.08550826460123062,0.6369271874427795,0.27386170625686646,0.354021817445755,0.2297009378671646,cifar10,ViT,vit,True,4,0.0,0.01
70,0.008424319326877594,0.8857341408729553,0.8611202239990234,0.06946910172700882,0.06137898191809654,0.01857641525566578,0.015443001873791218,0.055434588342905045,0.04721096158027649,0.06209952011704445,0.24725596606731415,0.27808377146720886,0.26756584644317627,supercifar,VGG13,devries,False,2,2.2,
71,0.008569659665226936,0.8965228199958801,0.9552029967308044,0.06929279118776321,0.06021561473608017,0.025359010323882103,0.015417292714118958,0.05564119666814804,0.046369392424821854,0.0630214586853981,0.24277669191360474,0.27742132544517517,0.2649748623371124,supercifar,VGG13,devries,False,4,2.2,
72,0.008137057535350323,0.9808092713356018,0.8233736753463745,0.06718400120735168,0.06194186583161354,0.020362509414553642,0.013105865567922592,0.05381764844059944,0.047444917261600494,0.06215673312544823,0.2494187355041504,0.2694363296031952,0.26223525404930115,supercifar,VGG13,devries,False,3,2.2,
73,0.008312822319567204,1.001198649406433,1.022883415222168,0.067427858710289,0.06137586385011673,0.022179095074534416,0.011028490960597992,0.05390094220638275,0.04722543805837631,0.05909094586968422,0.2472425252199173,0.2703612446784973,0.2619536221027374,supercifar,VGG13,devries,False,1,2.2,
74,0.008480383083224297,1.0168100595474243,0.941493034362793,0.07023793458938599,0.062294602394104004,0.018448099493980408,0.012078697793185711,0.05478118732571602,0.04813173785805702,0.06008334085345268,0.25077229738235474,0.2809816896915436,0.2694833278656006,supercifar,VGG13,devries,False,5,2.2,
75,0.02420724742114544,2.722118377685547,2.444465160369873,0.17126016318798065,0.14383797347545624,0.12134106457233429,0.039480675011873245,0.13196785748004913,0.10934591293334961,0.13108421862125397,0.5290387868881226,0.6059874296188354,0.5775995254516602,supercifar,VGG13,devries,True,1,2.2,
76,0.025876600295305252,2.654550313949585,2.254579544067383,0.17197275161743164,0.1411740630865097,0.11921297013759613,0.0400765985250473,0.13192662596702576,0.10670426487922668,0.12933483719825745,0.5211576819419861,0.6079139709472656,0.5708904266357422,supercifar,VGG13,devries,True,2,2.2,
77,0.023903517052531242,2.6090569496154785,2.1654891967773438,0.16872504353523254,0.13698135316371918,0.12272180616855621,0.03581365570425987,0.13029621541500092,0.1043199896812439,0.13359080255031586,0.5085744261741638,0.5993055105209351,0.5640568733215332,supercifar,VGG13,devries,True,3,2.2,
78,0.02533036097884178,2.565905809402466,2.078622817993164,0.16536232829093933,0.13858337700366974,0.11387057602405548,0.03720024228096008,0.12793618440628052,0.1044626384973526,0.12751977145671844,0.5134066343307495,0.5902442932128906,0.5609670877456665,supercifar,VGG13,devries,True,4,2.2,
79,0.019479991868138313,2.6199629306793213,2.2988624572753906,0.1643441617488861,0.13882143795490265,0.11459393054246902,0.036672838032245636,0.12620149552822113,0.10496523231267929,0.12049325555562973,0.5141253471374512,0.5874707698822021,0.5609503984451294,supercifar,VGG13,devries,True,5,2.2,
80,0.010978751815855503,1.4964733123779297,1.3239997625350952,0.07253814488649368,0.05959032103419304,0.025494715198874474,0.013648550026118755,0.05759359523653984,0.04543645679950714,0.0640132948756218,0.24036380648612976,0.28962644934654236,0.26976141333580017,supercifar,VGG13,confidnet,False,1,2.2,
81,0.011250975541770458,1.5431218147277832,1.4763383865356445,0.07413452863693237,0.06094624847173691,0.026444267481565475,0.017016688361763954,0.058040801435709,0.04672650992870331,0.06196640059351921,0.24559201300144196,0.2955937087535858,0.27533406019210815,supercifar,VGG13,confidnet,False,2,2.2,
82,0.011069533415138721,1.5286003351211548,1.2421735525131226,0.07393678277730942,0.06018220633268356,0.024019913747906685,0.017407327890396118,0.05890493094921112,0.04586491361260414,0.061166103929281235,0.24264873564243317,0.2948535084724426,0.2711525559425354,supercifar,VGG13,confidnet,False,3,2.2,
83,0.011397017166018486,1.5616055727005005,1.4186947345733643,0.07507229596376419,0.0581129714846611,0.02487310953438282,0.01607748679816723,0.05907878652215004,0.04447377100586891,0.06332431733608246,0.23465213179588318,0.29908692836761475,0.27105486392974854,supercifar,VGG13,confidnet,False,4,2.2,
84,0.011238228529691696,1.5464524030685425,1.1415753364562988,0.079463891685009,0.05966455116868019,0.02739182487130165,0.017749127000570297,0.06258299946784973,0.045744117349386215,0.06339974701404572,0.240651935338974,0.3153354823589325,0.2836247980594635,supercifar,VGG13,confidnet,False,5,2.2,
85,0.017222031950950623,1.9048644304275513,2.5235021114349365,0.16362082958221436,0.1354609578847885,0.10855316370725632,0.029543371871113777,0.12478065490722656,0.10314437001943588,0.16307950019836426,0.5039379000663757,0.5854048728942871,0.5660257935523987,supercifar,VGG13,confidnet,True,1,2.2,
86,0.014294633641839027,1.8577576875686646,2.586611747741699,0.15980835258960724,0.12933242321014404,0.10815807431936264,0.027313232421875,0.12212841212749481,0.09735343605279922,0.16365143656730652,0.4850704073905945,0.5749997496604919,0.5530115962028503,supercifar,VGG13,confidnet,True,2,2.2,
87,0.015062890946865082,1.9012829065322876,2.5354020595550537,0.16023387014865875,0.1278604418039322,0.10989490151405334,0.029358992353081703,0.1240219846367836,0.09736350923776627,0.16122980415821075,0.48047730326652527,0.5761671662330627,0.550006091594696,supercifar,VGG13,confidnet,True,3,2.2,
