encoder,source,n_per_class,seed,family,variant,ood,trial_key,augrc_base,augrc_var,delta_augrc
clip_vitl14,tinyimagenet,25,1,PCA RecError,class,cifar10,recerr_class,236.4216,217.4939,18.9277
clip_vitl14,tinyimagenet,25,1,MLS,global,lsun resize,mls,193.4637,193.7442,-0.2805
clip_vitl14,tinyimagenet,25,1,Energy,global,lsun resize,energy,193.6912,193.99,-0.2988
clip_vitl14,tinyimagenet,25,1,MSR,global,lsun resize,msr,196.8259,197.3575,-0.5316
clip_vitl14,tinyimagenet,25,1,GradNorm,global,lsun resize,gradnorm,197.0947,197.4213,-0.3265
clip_vitl14,tinyimagenet,25,1,Maha,global,lsun resize,maha,276.8374,288.5391,-11.7017
clip_vitl14,tinyimagenet,25,1,GradNorm,class pred,lsun resize,gradnorm_cp,197.0947,236.309,-39.2143
clip_vitl14,tinyimagenet,25,1,Maha,class pred,lsun resize,maha_cp,276.8374,293.4232,-16.5857
clip_vitl14,tinyimagenet,25,1,PCA RecError,class pred,lsun resize,recerr_cp,317.1225,275.4773,41.6452
clip_vitl14,tinyimagenet,25,1,PCA RecError,class,lsun resize,recerr_class,317.1225,283.694,33.4285
clip_vitl14,tinyimagenet,25,1,MLS,global,isun,mls,180.9574,181.2343,-0.2769
clip_vitl14,tinyimagenet,25,1,Energy,global,isun,energy,181.2171,181.5121,-0.295
clip_vitl14,tinyimagenet,25,1,MSR,global,isun,msr,183.8299,184.4249,-0.595
clip_vitl14,tinyimagenet,25,1,GradNorm,global,isun,gradnorm,185.5341,186.3306,-0.7965
clip_vitl14,tinyimagenet,25,1,Maha,global,isun,maha,276.5884,287.4704,-10.882
clip_vitl14,tinyimagenet,25,1,GradNorm,class pred,isun,gradnorm_cp,185.5341,230.3439,-44.8098
clip_vitl14,tinyimagenet,25,1,Maha,class pred,isun,maha_cp,276.5884,285.1155,-8.5271
clip_vitl14,tinyimagenet,25,1,PCA RecError,class pred,isun,recerr_cp,317.5992,272.7234,44.8758
clip_vitl14,tinyimagenet,25,1,PCA RecError,class,isun,recerr_class,317.5992,281.6388,35.9605
clip_vitl14,tinyimagenet,25,1,MLS,global,places365,mls,221.6272,223.5444,-1.9172
clip_vitl14,tinyimagenet,25,1,Energy,global,places365,energy,222.5563,224.5872,-2.0309
clip_vitl14,tinyimagenet,25,1,MSR,global,places365,msr,221.2148,222.9289,-1.7141
clip_vitl14,tinyimagenet,25,1,GradNorm,global,places365,gradnorm,267.4049,224.3486,43.0564
clip_vitl14,tinyimagenet,25,1,Maha,global,places365,maha,206.382,201.2897,5.0923
clip_vitl14,tinyimagenet,25,1,GradNorm,class pred,places365,gradnorm_cp,267.4049,246.0677,21.3372
clip_vitl14,tinyimagenet,25,1,Maha,class pred,places365,maha_cp,206.382,235.1166,-28.7346
clip_vitl14,tinyimagenet,25,1,PCA RecError,class pred,places365,recerr_cp,210.2481,199.6604,10.5877
clip_vitl14,tinyimagenet,25,1,PCA RecError,class,places365,recerr_class,210.2481,200.8561,9.392
clip_vitl14,tinyimagenet,25,1,MLS,global,lsun cropped,mls,191.702,191.9695,-0.2675
clip_vitl14,tinyimagenet,25,1,Energy,global,lsun cropped,energy,191.9147,192.179,-0.2644
clip_vitl14,tinyimagenet,25,1,MSR,global,lsun cropped,msr,193.242,193.9246,-0.6825
clip_vitl14,tinyimagenet,25,1,GradNorm,global,lsun cropped,gradnorm,194.5877,194.8802,-0.2925
clip_vitl14,tinyimagenet,25,1,Maha,global,lsun cropped,maha,266.7488,280.9965,-14.2477
clip_vitl14,tinyimagenet,25,1,GradNorm,class pred,lsun cropped,gradnorm_cp,194.5877,217.3861,-22.7984
clip_vitl14,tinyimagenet,25,1,Maha,class pred,lsun cropped,maha_cp,266.7488,285.7671,-19.0183
clip_vitl14,tinyimagenet,25,1,PCA RecError,class pred,lsun cropped,recerr_cp,306.0092,260.3688,45.6404
clip_vitl14,tinyimagenet,25,1,PCA RecError,class,lsun cropped,recerr_class,306.0092,267.561,38.4482
clip_vitl14,tinyimagenet,25,1,MLS,global,textures,mls,150.7795,151.4497,-0.6702
clip_vitl14,tinyimagenet,25,1,Energy,global,textures,energy,151.927,152.7094,-0.7824
clip_vitl14,tinyimagenet,25,1,MSR,global,textures,msr,148.0765,148.9864,-0.9099
clip_vitl14,tinyimagenet,25,1,GradNorm,global,textures,gradnorm,181.149,171.768,9.3809
clip_vitl14,tinyimagenet,25,1,Maha,global,textures,maha,158.811,151.1284,7.6826
clip_vitl14,tinyimagenet,25,1,GradNorm,class pred,textures,gradnorm_cp,181.149,178.2438,2.9052
clip_vitl14,tinyimagenet,25,1,Maha,class pred,textures,maha_cp,158.811,198.9526,-40.1415
clip_vitl14,tinyimagenet,25,1,PCA RecError,class pred,textures,recerr_cp,165.4295,148.4165,17.013
clip_vitl14,tinyimagenet,25,1,PCA RecError,class,textures,recerr_class,165.4295,150.4764,14.9531
clip_vitl14,tinyimagenet,25,1,MLS,global,svhn,mls,309.7597,309.7791,-0.0194
clip_vitl14,tinyimagenet,25,1,Energy,global,svhn,energy,309.7766,309.797,-0.0204
clip_vitl14,tinyimagenet,25,1,MSR,global,svhn,msr,312.0641,311.9864,0.0777
clip_vitl14,tinyimagenet,25,1,GradNorm,global,svhn,gradnorm,310.5274,310.2849,0.2425
clip_vitl14,tinyimagenet,25,1,Maha,global,svhn,maha,317.5492,327.6214,-10.0722
clip_vitl14,tinyimagenet,25,1,GradNorm,class pred,svhn,gradnorm_cp,310.5274,321.2122,-10.6848
clip_vitl14,tinyimagenet,25,1,Maha,class pred,svhn,maha_cp,317.5492,334.1499,-16.6006
clip_vitl14,tinyimagenet,25,1,PCA RecError,class pred,svhn,recerr_cp,323.5095,321.0261,2.4834
clip_vitl14,tinyimagenet,25,1,PCA RecError,class,svhn,recerr_class,323.5095,324.0634,-0.5539
clip_vitl14,tinyimagenet,25,2,MLS,global,cifar100,mls,212.1779,213.0991,-0.9212
clip_vitl14,tinyimagenet,25,2,Energy,global,cifar100,energy,212.6555,213.5965,-0.941
clip_vitl14,tinyimagenet,25,2,MSR,global,cifar100,msr,216.1954,217.7585,-1.5631
clip_vitl14,tinyimagenet,25,2,GradNorm,global,cifar100,gradnorm,227.2229,216.6649,10.558
clip_vitl14,tinyimagenet,25,2,Maha,global,cifar100,maha,219.5866,221.6972,-2.1106
clip_vitl14,tinyimagenet,25,2,GradNorm,class pred,cifar100,gradnorm_cp,227.2229,246.2989,-19.076
clip_vitl14,tinyimagenet,25,2,Maha,class pred,cifar100,maha_cp,219.5866,291.2381,-71.6514
clip_vitl14,tinyimagenet,25,2,PCA RecError,class pred,cifar100,recerr_cp,234.7806,216.1062,18.6744
clip_vitl14,tinyimagenet,25,2,PCA RecError,class,cifar100,recerr_class,234.7806,218.6367,16.1439
clip_vitl14,tinyimagenet,25,2,MLS,global,cifar10,mls,211.8722,212.8142,-0.942
clip_vitl14,tinyimagenet,25,2,Energy,global,cifar10,energy,212.7466,213.7665,-1.0199
clip_vitl14,tinyimagenet,25,2,MSR,global,cifar10,msr,211.6146,212.7219,-1.1073
clip_vitl14,tinyimagenet,25,2,GradNorm,global,cifar10,gradnorm,236.2743,221.173,15.1013
clip_vitl14,tinyimagenet,25,2,Maha,global,cifar10,maha,217.7697,218.0094,-0.2397
clip_vitl14,tinyimagenet,25,2,GradNorm,class pred,cifar10,gradnorm_cp,236.2743,257.6546,-21.3802
clip_vitl14,tinyimagenet,25,2,Maha,class pred,cifar10,maha_cp,217.7697,290.3622,-72.5925
clip_vitl14,tinyimagenet,25,2,PCA RecError,class pred,cifar10,recerr_cp,232.3415,213.7348,18.6067
clip_vitl14,tinyimagenet,25,2,PCA RecError,class,cifar10,recerr_class,232.3415,216.1614,16.1802
clip_vitl14,tinyimagenet,25,2,MLS,global,lsun resize,mls,193.2476,193.6233,-0.3757
clip_vitl14,tinyimagenet,25,2,Energy,global,lsun resize,energy,193.4769,193.8536,-0.3767
clip_vitl14,tinyimagenet,25,2,MSR,global,lsun resize,msr,196.6172,197.7609,-1.1438
clip_vitl14,tinyimagenet,25,2,GradNorm,global,lsun resize,gradnorm,196.8496,197.2009,-0.3513
clip_vitl14,tinyimagenet,25,2,Maha,global,lsun resize,maha,274.5091,291.9213,-17.4121
clip_vitl14,tinyimagenet,25,2,GradNorm,class pred,lsun resize,gradnorm_cp,196.8496,231.0681,-34.2185
clip_vitl14,tinyimagenet,25,2,Maha,class pred,lsun resize,maha_cp,274.5091,292.1784,-17.6693
clip_vitl14,tinyimagenet,25,2,PCA RecError,class pred,lsun resize,recerr_cp,311.1177,271.1531,39.9646
clip_vitl14,tinyimagenet,25,2,PCA RecError,class,lsun resize,recerr_class,311.1177,280.3316,30.7861
clip_vitl14,tinyimagenet,25,2,MLS,global,isun,mls,180.7726,181.0334,-0.2609
clip_vitl14,tinyimagenet,25,2,Energy,global,isun,energy,181.0081,181.2772,-0.2691
clip_vitl14,tinyimagenet,25,2,MSR,global,isun,msr,184.5245,185.4456,-0.9211
clip_vitl14,tinyimagenet,25,2,GradNorm,global,isun,gradnorm,185.3482,186.111,-0.7628
clip_vitl14,tinyimagenet,25,2,Maha,global,isun,maha,273.0712,290.9226,-17.8515
clip_vitl14,tinyimagenet,25,2,GradNorm,class pred,isun,gradnorm_cp,185.3482,224.6974,-39.3492
clip_vitl14,tinyimagenet,25,2,Maha,class pred,isun,maha_cp,273.0712,282.2426,-9.1715
clip_vitl14,tinyimagenet,25,2,PCA RecError,class pred,isun,recerr_cp,311.3054,269.1477,42.1577
clip_vitl14,tinyimagenet,25,2,PCA RecError,class,isun,recerr_class,311.3054,279.5799,31.7255
clip_vitl14,tinyimagenet,25,2,MLS,global,places365,mls,222.1269,224.4176,-2.2907
clip_vitl14,tinyimagenet,25,2,Energy,global,places365,energy,223.0639,225.4468,-2.3829
clip_vitl14,tinyimagenet,25,2,MSR,global,places365,msr,221.8341,224.0136,-2.1795
clip_vitl14,tinyimagenet,25,2,GradNorm,global,places365,gradnorm,268.6079,225.5403,43.0676
clip_vitl14,tinyimagenet,25,2,Maha,global,places365,maha,205.4624,200.6251,4.8373
clip_vitl14,tinyimagenet,25,2,GradNorm,class pred,places365,gradnorm_cp,268.6079,245.7737,22.8341
clip_vitl14,tinyimagenet,25,2,Maha,class pred,places365,maha_cp,205.4624,234.9639,-29.5014
clip_vitl14,tinyimagenet,25,2,PCA RecError,class pred,places365,recerr_cp,209.291,199.0812,10.2098
clip_vitl14,tinyimagenet,25,2,PCA RecError,class,places365,recerr_class,209.291,200.273,9.018
clip_vitl14,tinyimagenet,25,2,MLS,global,lsun cropped,mls,191.6801,192.0414,-0.3613
clip_vitl14,tinyimagenet,25,2,Energy,global,lsun cropped,energy,191.8925,192.2482,-0.3557
clip_vitl14,tinyimagenet,25,2,MSR,global,lsun cropped,msr,193.3403,194.672,-1.3317
clip_vitl14,tinyimagenet,25,2,GradNorm,global,lsun cropped,gradnorm,194.302,194.6628,-0.3608
clip_vitl14,tinyimagenet,25,2,Maha,global,lsun cropped,maha,264.2073,284.7162,-20.5089
clip_vitl14,tinyimagenet,25,2,GradNorm,class pred,lsun cropped,gradnorm_cp,194.302,214.6588,-20.3568
clip_vitl14,tinyimagenet,25,2,Maha,class pred,lsun cropped,maha_cp,264.2073,296.1588,-31.9515
clip_vitl14,tinyimagenet,25,2,PCA RecError,class pred,lsun cropped,recerr_cp,301.5855,261.3722,40.2133
clip_vitl14,tinyimagenet,25,2,PCA RecError,class,lsun cropped,recerr_class,301.5855,269.4347,32.1508
clip_vitl14,tinyimagenet,25,2,MLS,global,textures,mls,149.8766,150.297,-0.4203
clip_vitl14,tinyimagenet,25,2,Energy,global,textures,energy,151.0644,151.4966,-0.4322
clip_vitl14,tinyimagenet,25,2,MSR,global,textures,msr,147.2788,148.3936,-1.1148
clip_vitl14,tinyimagenet,25,2,GradNorm,global,textures,gradnorm,178.994,168.1265,10.8675
clip_vitl14,tinyimagenet,25,2,Maha,global,textures,maha,157.4934,150.3607,7.1327
clip_vitl14,tinyimagenet,25,2,GradNorm,class pred,textures,gradnorm_cp,178.994,177.0049,1.9891
clip_vitl14,tinyimagenet,25,2,Maha,class pred,textures,maha_cp,157.4934,205.9601,-48.4668
clip_vitl14,tinyimagenet,25,2,PCA RecError,class pred,textures,recerr_cp,163.9807,147.5916,16.3892
clip_vitl14,tinyimagenet,25,2,PCA RecError,class,textures,recerr_class,163.9807,149.657,14.3237
clip_vitl14,tinyimagenet,25,2,MLS,global,svhn,mls,309.7405,309.9779,-0.2373
clip_vitl14,tinyimagenet,25,2,Energy,global,svhn,energy,309.7829,310.0258,-0.2429
clip_vitl14,tinyimagenet,25,2,MSR,global,svhn,msr,311.6855,312.6373,-0.9518
clip_vitl14,tinyimagenet,25,2,GradNorm,global,svhn,gradnorm,310.5264,310.1005,0.4259
clip_vitl14,tinyimagenet,25,2,Maha,global,svhn,maha,317.1447,327.9407,-10.796
clip_vitl14,tinyimagenet,25,2,GradNorm,class pred,svhn,gradnorm_cp,310.5264,322.8601,-12.3337
clip_vitl14,tinyimagenet,25,2,Maha,class pred,svhn,maha_cp,317.1447,346.4277,-29.283
clip_vitl14,tinyimagenet,25,2,PCA RecError,class pred,svhn,recerr_cp,323.1619,321.0333,2.1286
clip_vitl14,tinyimagenet,25,2,PCA RecError,class,svhn,recerr_class,323.1619,327.3953,-4.2334
clip_vitl14,tinyimagenet,100,0,MLS,global,cifar100,mls,201.9577,202.6604,-0.7027
clip_vitl14,tinyimagenet,100,0,Energy,global,cifar100,energy,202.6477,203.378,-0.7303
clip_vitl14,tinyimagenet,100,0,MSR,global,cifar100,msr,203.8041,204.7865,-0.9824
clip_vitl14,tinyimagenet,100,0,GradNorm,global,cifar100,gradnorm,215.6895,205.3933,10.2962
clip_vitl14,tinyimagenet,100,0,Maha,global,cifar100,maha,208.0872,212.549,-4.4618
clip_vitl14,tinyimagenet,100,0,GradNorm,class pred,cifar100,gradnorm_cp,215.6895,207.9169,7.7726
clip_vitl14,tinyimagenet,100,0,Maha,class pred,cifar100,maha_cp,208.0872,250.2885,-42.2013
clip_vitl14,tinyimagenet,100,0,PCA RecError,class pred,cifar100,recerr_cp,222.0778,200.5551,21.5227
clip_vitl14,tinyimagenet,100,0,PCA RecError,class,cifar100,recerr_class,222.0778,204.2427,17.8351
clip_vitl14,tinyimagenet,100,0,MLS,global,cifar10,mls,203.8918,206.1861,-2.2942
clip_vitl14,tinyimagenet,100,0,Energy,global,cifar10,energy,204.646,206.9644,-2.3184
clip_vitl14,tinyimagenet,100,0,MSR,global,cifar10,msr,205.817,208.535,-2.7181
clip_vitl14,tinyimagenet,100,0,GradNorm,global,cifar10,gradnorm,224.5605,212.3834,12.1771
clip_vitl14,tinyimagenet,100,0,Maha,global,cifar10,maha,206.4057,208.6833,-2.2776
clip_vitl14,tinyimagenet,100,0,GradNorm,class pred,cifar10,gradnorm_cp,224.5605,211.3677,13.1928
clip_vitl14,tinyimagenet,100,0,Maha,class pred,cifar10,maha_cp,206.4057,244.768,-38.3623
clip_vitl14,tinyimagenet,100,0,PCA RecError,class pred,cifar10,recerr_cp,220.1429,198.3502,21.7927
clip_vitl14,tinyimagenet,100,0,PCA RecError,class,cifar10,recerr_class,220.1429,201.2324,18.9104
clip_vitl14,tinyimagenet,100,0,MLS,global,lsun resize,mls,184.1791,184.6514,-0.4723
clip_vitl14,tinyimagenet,100,0,Energy,global,lsun resize,energy,184.3723,184.8079,-0.4356
clip_vitl14,tinyimagenet,100,0,MSR,global,lsun resize,msr,188.8027,190.3782,-1.5755
clip_vitl14,tinyimagenet,100,0,GradNorm,global,lsun resize,gradnorm,187.3176,187.2474,0.0701
clip_vitl14,tinyimagenet,100,0,Maha,global,lsun resize,maha,262.9186,284.3879,-21.4693
clip_vitl14,tinyimagenet,100,0,GradNorm,class pred,lsun resize,gradnorm_cp,187.3176,197.3744,-10.0569
clip_vitl14,tinyimagenet,100,0,Maha,class pred,lsun resize,maha_cp,262.9186,296.9811,-34.0625
clip_vitl14,tinyimagenet,100,0,PCA RecError,class pred,lsun resize,recerr_cp,298.9481,250.0288,48.9193
clip_vitl14,tinyimagenet,100,0,PCA RecError,class,lsun resize,recerr_class,298.9481,260.2375,38.7106
clip_vitl14,tinyimagenet,100,0,MLS,global,isun,mls,170.7483,171.0248,-0.2765
clip_vitl14,tinyimagenet,100,0,Energy,global,isun,energy,170.9957,171.2516,-0.2559
clip_vitl14,tinyimagenet,100,0,MSR,global,isun,msr,174.2205,174.9578,-0.7373
clip_vitl14,tinyimagenet,100,0,GradNorm,global,isun,gradnorm,174.9951,174.9959,-0.0008
clip_vitl14,tinyimagenet,100,0,Maha,global,isun,maha,261.5268,284.0136,-22.4869
clip_vitl14,tinyimagenet,100,0,GradNorm,class pred,isun,gradnorm_cp,174.9951,187.6269,-12.6319
clip_vitl14,tinyimagenet,100,0,Maha,class pred,isun,maha_cp,261.5268,295.1629,-33.6361
clip_vitl14,tinyimagenet,100,0,PCA RecError,class pred,isun,recerr_cp,297.2406,245.6336,51.6069
clip_vitl14,tinyimagenet,100,0,PCA RecError,class,isun,recerr_class,297.2406,256.9164,40.3242
clip_vitl14,tinyimagenet,100,0,MLS,global,places365,mls,214.3189,215.2916,-0.9727
clip_vitl14,tinyimagenet,100,0,Energy,global,places365,energy,215.4866,216.5098,-1.0233
clip_vitl14,tinyimagenet,100,0,MSR,global,places365,msr,211.2623,212.7801,-1.5178
clip_vitl14,tinyimagenet,100,0,GradNorm,global,places365,gradnorm,257.0824,217.2208,39.8616
clip_vitl14,tinyimagenet,100,0,Maha,global,places365,maha,194.5171,190.5718,3.9453
clip_vitl14,tinyimagenet,100,0,GradNorm,class pred,places365,gradnorm_cp,257.0824,217.2601,39.8223
clip_vitl14,tinyimagenet,100,0,Maha,class pred,places365,maha_cp,194.5171,200.4253,-5.9082
clip_vitl14,tinyimagenet,100,0,PCA RecError,class pred,places365,recerr_cp,198.3668,187.5579,10.8089
clip_vitl14,tinyimagenet,100,0,PCA RecError,class,places365,recerr_class,198.3668,189.2244,9.1423
clip_vitl14,tinyimagenet,100,0,MLS,global,lsun cropped,mls,182.79,183.6033,-0.8132
clip_vitl14,tinyimagenet,100,0,Energy,global,lsun cropped,energy,182.871,183.6244,-0.7534
clip_vitl14,tinyimagenet,100,0,MSR,global,lsun cropped,msr,188.2695,190.8709,-2.6014
clip_vitl14,tinyimagenet,100,0,GradNorm,global,lsun cropped,gradnorm,187.2999,186.4834,0.8165
clip_vitl14,tinyimagenet,100,0,Maha,global,lsun cropped,maha,250.9886,270.8677,-19.879
clip_vitl14,tinyimagenet,100,0,GradNorm,class pred,lsun cropped,gradnorm_cp,187.2999,188.4659,-1.166
clip_vitl14,tinyimagenet,100,0,Maha,class pred,lsun cropped,maha_cp,250.9886,297.0091,-46.0205
clip_vitl14,tinyimagenet,100,0,PCA RecError,class pred,lsun cropped,recerr_cp,288.501,232.5304,55.9707
clip_vitl14,tinyimagenet,100,0,PCA RecError,class,lsun cropped,recerr_class,288.501,250.1301,38.371
clip_vitl14,tinyimagenet,100,0,MLS,global,textures,mls,142.3966,142.4685,-0.0718
clip_vitl14,tinyimagenet,100,0,Energy,global,textures,energy,143.8001,144.0046,-0.2045
clip_vitl14,tinyimagenet,100,0,MSR,global,textures,msr,138.2444,137.8565,0.3879
clip_vitl14,tinyimagenet,100,0,GradNorm,global,textures,gradnorm,171.2423,160.6982,10.5441
clip_vitl14,tinyimagenet,100,0,Maha,global,textures,maha,144.7174,138.9516,5.7657
clip_vitl14,tinyimagenet,100,0,GradNorm,class pred,textures,gradnorm_cp,171.2423,151.7512,19.4911
clip_vitl14,tinyimagenet,100,0,Maha,class pred,textures,maha_cp,144.7174,158.044,-13.3267
clip_vitl14,tinyimagenet,100,0,PCA RecError,class pred,textures,recerr_cp,150.9993,133.6282,17.3711
clip_vitl14,tinyimagenet,100,0,PCA RecError,class,textures,recerr_class,150.9993,136.4305,14.5688
clip_vitl14,tinyimagenet,100,0,MLS,global,svhn,mls,302.9634,303.0132,-0.0498
clip_vitl14,tinyimagenet,100,0,Energy,global,svhn,energy,302.9696,302.9762,-0.0066
clip_vitl14,tinyimagenet,100,0,MSR,global,svhn,msr,305.3091,305.8255,-0.5164
clip_vitl14,tinyimagenet,100,0,GradNorm,global,svhn,gradnorm,303.7669,303.4022,0.3647
clip_vitl14,tinyimagenet,100,0,Maha,global,svhn,maha,309.7133,321.4891,-11.7758
clip_vitl14,tinyimagenet,100,0,GradNorm,class pred,svhn,gradnorm_cp,303.7669,305.3603,-1.5933
clip_vitl14,tinyimagenet,100,0,Maha,class pred,svhn,maha_cp,309.7133,332.9077,-23.1944
clip_vitl14,tinyimagenet,100,0,PCA RecError,class pred,svhn,recerr_cp,314.2418,311.3428,2.899
clip_vitl14,tinyimagenet,100,0,PCA RecError,class,svhn,recerr_class,314.2418,314.6897,-0.4479
clip_vitl14,tinyimagenet,100,1,MLS,global,cifar100,mls,202.3013,202.9932,-0.6919
clip_vitl14,tinyimagenet,100,1,Energy,global,cifar100,energy,202.932,203.6133,-0.6813
clip_vitl14,tinyimagenet,100,1,MSR,global,cifar100,msr,204.3759,205.3959,-1.02
clip_vitl14,tinyimagenet,100,1,GradNorm,global,cifar100,gradnorm,216.2881,205.1625,11.1256
clip_vitl14,tinyimagenet,100,1,Maha,global,cifar100,maha,207.9287,213.6374,-5.7087
clip_vitl14,tinyimagenet,100,1,GradNorm,class pred,cifar100,gradnorm_cp,216.2881,207.7417,8.5464
clip_vitl14,tinyimagenet,100,1,Maha,class pred,cifar100,maha_cp,207.9287,245.4578,-37.5291
clip_vitl14,tinyimagenet,100,1,PCA RecError,class pred,cifar100,recerr_cp,220.5843,200.3677,20.2166
clip_vitl14,tinyimagenet,100,1,PCA RecError,class,cifar100,recerr_class,220.5843,204.8896,15.6947
clip_vitl14,tinyimagenet,100,1,MLS,global,cifar10,mls,201.2694,202.0646,-0.7951
clip_vitl14,tinyimagenet,100,1,Energy,global,cifar10,energy,201.9275,202.7713,-0.8438
clip_vitl14,tinyimagenet,100,1,MSR,global,cifar10,msr,204.8991,205.5176,-0.6185
clip_vitl14,tinyimagenet,100,1,GradNorm,global,cifar10,gradnorm,224.9774,210.5361,14.4413
clip_vitl14,tinyimagenet,100,1,Maha,global,cifar10,maha,206.1217,209.5509,-3.4292
clip_vitl14,tinyimagenet,100,1,GradNorm,class pred,cifar10,gradnorm_cp,224.9774,212.0064,12.971
clip_vitl14,tinyimagenet,100,1,Maha,class pred,cifar10,maha_cp,206.1217,235.5677,-29.446
clip_vitl14,tinyimagenet,100,1,PCA RecError,class pred,cifar10,recerr_cp,218.8231,197.712,21.1112
clip_vitl14,tinyimagenet,100,1,PCA RecError,class,cifar10,recerr_class,218.8231,201.3322,17.4909
clip_vitl14,tinyimagenet,100,1,MLS,global,lsun resize,mls,183.1975,183.5687,-0.3713
clip_vitl14,tinyimagenet,100,1,Energy,global,lsun resize,energy,183.3829,183.7448,-0.3619
clip_vitl14,tinyimagenet,100,1,MSR,global,lsun resize,msr,187.3041,187.9317,-0.6276
clip_vitl14,tinyimagenet,100,1,GradNorm,global,lsun resize,gradnorm,186.902,186.6212,0.2808
clip_vitl14,tinyimagenet,100,1,Maha,global,lsun resize,maha,262.6322,284.582,-21.9498
clip_vitl14,tinyimagenet,100,1,GradNorm,class pred,lsun resize,gradnorm_cp,186.902,198.3449,-11.4429
clip_vitl14,tinyimagenet,100,1,Maha,class pred,lsun resize,maha_cp,262.6322,297.9616,-35.3294
clip_vitl14,tinyimagenet,100,1,PCA RecError,class pred,lsun resize,recerr_cp,296.598,251.3227,45.2754
clip_vitl14,tinyimagenet,100,1,PCA RecError,class,lsun resize,recerr_class,296.598,261.4905,35.1075
clip_vitl14,tinyimagenet,100,1,MLS,global,isun,mls,170.4516,170.6371,-0.1856
clip_vitl14,tinyimagenet,100,1,Energy,global,isun,energy,170.6516,170.8135,-0.1619
clip_vitl14,tinyimagenet,100,1,MSR,global,isun,msr,174.8413,175.1929,-0.3516
clip_vitl14,tinyimagenet,100,1,GradNorm,global,isun,gradnorm,175.2185,175.0991,0.1194
clip_vitl14,tinyimagenet,100,1,Maha,global,isun,maha,261.4936,284.5553,-23.0617
clip_vitl14,tinyimagenet,100,1,GradNorm,class pred,isun,gradnorm_cp,175.2185,188.1379,-12.9194
clip_vitl14,tinyimagenet,100,1,Maha,class pred,isun,maha_cp,261.4936,292.1725,-30.6789
clip_vitl14,tinyimagenet,100,1,PCA RecError,class pred,isun,recerr_cp,294.6419,247.0696,47.5722
clip_vitl14,tinyimagenet,100,1,PCA RecError,class,isun,recerr_class,294.6419,259.2897,35.3521
clip_vitl14,tinyimagenet,100,1,MLS,global,places365,mls,214.2342,215.467,-1.2327
clip_vitl14,tinyimagenet,100,1,Energy,global,places365,energy,215.4221,216.6944,-1.2723
clip_vitl14,tinyimagenet,100,1,MSR,global,places365,msr,211.2294,213.0106,-1.7812
clip_vitl14,tinyimagenet,100,1,GradNorm,global,places365,gradnorm,257.5091,216.5975,40.9116
clip_vitl14,tinyimagenet,100,1,Maha,global,places365,maha,193.8419,190.0625,3.7794
clip_vitl14,tinyimagenet,100,1,GradNorm,class pred,places365,gradnorm_cp,257.5091,216.263,41.246
clip_vitl14,tinyimagenet,100,1,Maha,class pred,places365,maha_cp,193.8419,199.9085,-6.0666
clip_vitl14,tinyimagenet,100,1,PCA RecError,class pred,places365,recerr_cp,197.4997,187.0464,10.4533
clip_vitl14,tinyimagenet,100,1,PCA RecError,class,places365,recerr_class,197.4997,188.7521,8.7476
clip_vitl14,tinyimagenet,100,1,MLS,global,lsun cropped,mls,181.3509,181.6095,-0.2587
clip_vitl14,tinyimagenet,100,1,Energy,global,lsun cropped,energy,181.5742,181.8101,-0.2359
clip_vitl14,tinyimagenet,100,1,MSR,global,lsun cropped,msr,183.0361,183.7022,-0.6661
clip_vitl14,tinyimagenet,100,1,GradNorm,global,lsun cropped,gradnorm,184.3155,184.2768,0.0388
clip_vitl14,tinyimagenet,100,1,Maha,global,lsun cropped,maha,250.4181,273.0589,-22.6407
clip_vitl14,tinyimagenet,100,1,GradNorm,class pred,lsun cropped,gradnorm_cp,184.3155,187.8915,-3.576
clip_vitl14,tinyimagenet,100,1,Maha,class pred,lsun cropped,maha_cp,250.4181,283.5616,-33.1435
clip_vitl14,tinyimagenet,100,1,PCA RecError,class pred,lsun cropped,recerr_cp,285.6293,236.4357,49.1936
clip_vitl14,tinyimagenet,100,1,PCA RecError,class,lsun cropped,recerr_class,285.6293,248.9152,36.7142
clip_vitl14,tinyimagenet,100,1,MLS,global,textures,mls,143.0226,142.9283,0.0943
clip_vitl14,tinyimagenet,100,1,Energy,global,textures,energy,144.3684,144.3102,0.0582
clip_vitl14,tinyimagenet,100,1,MSR,global,textures,msr,139.236,139.371,-0.135
clip_vitl14,tinyimagenet,100,1,GradNorm,global,textures,gradnorm,172.8403,160.6701,12.1702
clip_vitl14,tinyimagenet,100,1,Maha,global,textures,maha,143.8468,138.238,5.6089
clip_vitl14,tinyimagenet,100,1,GradNorm,class pred,textures,gradnorm_cp,172.8403,149.8784,22.9619
clip_vitl14,tinyimagenet,100,1,Maha,class pred,textures,maha_cp,143.8468,156.3488,-12.502
clip_vitl14,tinyimagenet,100,1,PCA RecError,class pred,textures,recerr_cp,149.8445,133.0106,16.8339
clip_vitl14,tinyimagenet,100,1,PCA RecError,class,textures,recerr_class,149.8445,135.8763,13.9683
clip_vitl14,tinyimagenet,100,1,MLS,global,svhn,mls,304.0607,304.3692,-0.3085
clip_vitl14,tinyimagenet,100,1,Energy,global,svhn,energy,303.9551,304.2104,-0.2552
