method,feature,mean_abs_shap,mean_shap
GEN,equiangular_uc,0.08935714285714288,-0.050733001373626394
GEN,equiangular_wc,0.00450994318181818,-0.00134659090909091
GEN,equinorm_uc,0.0789704705017205,-0.041352501869046
GEN,equinorm_wc,0.08414583333333334,-0.04246600877192983
GEN,max_equiangular_uc,0.10268181818181824,-0.05644597001020437
GEN,max_equiangular_wc,0.009829453901679299,-0.0014736506734840957
GEN,self_duality,0.10661931818181825,-0.053813374125874155
GradNorm,var_collapse,0.01702462022028837,-0.006868902266744336
GradNorm,equiangular_uc,0.08935714285714288,-0.050733001373626394
GradNorm,equiangular_wc,0.00450994318181818,-0.00134659090909091
GradNorm,equinorm_uc,0.0789704705017205,-0.041352501869046
GradNorm,equinorm_wc,0.08414583333333334,-0.04246600877192983
GradNorm,max_equiangular_uc,0.10268181818181824,-0.05644597001020437
GradNorm,max_equiangular_wc,0.009829453901679299,-0.0014736506734840957
GradNorm,self_duality,0.10661931818181825,-0.053813374125874155
MLS,var_collapse,0.15297882728500561,0.0014044766692816707
MLS,equiangular_uc,0.02710570021428337,0.00025835832655517026
MLS,equiangular_wc,0.09346776323787573,-0.005991959524347632
MLS,equinorm_uc,0.0942514351444738,-0.003399894910056797
MLS,equinorm_wc,0.037620043946071796,0.0019098512008673368
MLS,max_equiangular_uc,0.025394750895905354,0.00014977992270633203
MLS,max_equiangular_wc,0.015751083203359186,-0.0009500016311082551
MLS,self_duality,0.03805611804596926,0.0041193899461021855
MSR,var_collapse,0.01702462022028837,-0.006868902266744336
MSR,equiangular_uc,0.08935714285714288,-0.050733001373626394
MSR,equiangular_wc,0.00450994318181818,-0.00134659090909091
MSR,equinorm_uc,0.0789704705017205,-0.041352501869046
MSR,equinorm_wc,0.08414583333333334,-0.04246600877192983
MSR,max_equiangular_uc,0.10268181818181824,-0.05644597001020437
MSR,max_equiangular_wc,0.009829453901679299,-0.0014736506734840957
MSR,self_duality,0.10661931818181825,-0.053813374125874155
NNGuide,var_collapse,0.12302007264777928,0.06504369571581756
NNGuide,equiangular_uc,0.020655303106819654,0.010281892195942603
NNGuide,equiangular_wc,0.13241436084082764,0.07190041973807074
NNGuide,equinorm_uc,0.020810129905032185,0.0060582961880310945
NNGuide,equinorm_wc,0.007845094856124267,0.004136470360672179
NNGuide,max_equiangular_uc,0.028740129380101325,0.011929788452072109
NNGuide,max_equiangular_wc,0.03749341416291397,0.018817676502419146
NNGuide,self_duality,0.12494429081517902,0.06508176084697469
NeCo,var_collapse,0.011717997766122765,-0.00023826680264180493
NeCo,equiangular_uc,0.10833945879332044,-0.000804895220368286
NeCo,equiangular_wc,0.015545254117304983,0.0022389814452182296
NeCo,equinorm_uc,0.01264737623007119,-0.0014533364607179713
NeCo,equinorm_wc,0.032806462953610026,0.003249386066205688
NeCo,max_equiangular_uc,0.12567808369711247,-0.0014457614894008333
NeCo,max_equiangular_wc,0.07601141826923079,-0.00034795673076922775
NeCo,self_duality,0.11445299179986686,-0.00019815080752581192
PCE,var_collapse,0.01702462022028837,-0.006868902266744336
PCE,equiangular_uc,0.08935714285714288,-0.050733001373626394
PCE,equiangular_wc,0.00450994318181818,-0.00134659090909091
PCE,equinorm_uc,0.0789704705017205,-0.041352501869046
PCE,equinorm_wc,0.08414583333333334,-0.04246600877192983
PCE,max_equiangular_uc,0.10268181818181824,-0.05644597001020437
PCE,max_equiangular_wc,0.009829453901679299,-0.0014736506734840957
PCE,self_duality,0.10661931818181825,-0.053813374125874155
PE,var_collapse,0.01702462022028837,-0.006868902266744336
PE,equiangular_uc,0.08935714285714288,-0.050733001373626394
PE,equiangular_wc,0.00450994318181818,-0.00134659090909091
PE,equinorm_uc,0.0789704705017205,-0.041352501869046
PE,equinorm_wc,0.08414583333333334,-0.04246600877192983
PE,max_equiangular_uc,0.10268181818181824,-0.05644597001020437
PE,max_equiangular_wc,0.009829453901679299,-0.0014736506734840957
PE,self_duality,0.10661931818181825,-0.053813374125874155
REN,var_collapse,0.01702462022028837,-0.006868902266744336
REN,equiangular_uc,0.08935714285714288,-0.050733001373626394
REN,equiangular_wc,0.00450994318181818,-0.00134659090909091
REN,equinorm_uc,0.0789704705017205,-0.041352501869046
REN,equinorm_wc,0.08414583333333334,-0.04246600877192983
