Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,method,feature,Variable,Bin id,Coefficient,Points
"[0.06, inf)",36,0.6,26,10,0.2777777777777778,-0.14310084364067355,0.012720074990282085,0.001588654095686353,PCE,,max_equiangular_wc,1.0,-0.40442237735715314,5.420728799019399
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,,max_equiangular_wc,2.0,-0.40442237735715314,6.999891913537215
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,,max_equiangular_wc,3.0,-0.40442237735715314,6.999891913537215
"(-inf, inf)",60,1.0,45,15,0.25,-2.220446049250313e-16,0.0,0.0,PCE,,self_duality,0.0,0.0,6.999891913537215
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,,self_duality,1.0,0.0,6.999891913537215
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,,self_duality,2.0,0.0,6.999891913537215
"(-inf, inf)",60,1.0,45,15,0.25,-2.220446049250313e-16,0.0,0.0,PE,var_collapse,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,var_collapse,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,var_collapse,,,,
,60,1.0,45,15,0.25,,0.0,0.0,PE,var_collapse,,,,
"(-inf, 0.12)",46,0.7666666666666667,40,6,0.13043478260869565,0.7985076962177715,0.39038154037313266,0.04754124074969919,PE,equiangular_uc,,,,
"[0.12, inf)",14,0.23333333333333334,5,9,0.6428571428571429,-1.686398953570229,0.824461710634334,0.09235495369571546,PE,equiangular_uc,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,equiangular_uc,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,equiangular_uc,,,,
,60,1.0,45,15,0.25,,1.2148432510074667,0.13989619444541465,PE,equiangular_uc,,,,
"(-inf, 0.08)",14,0.23333333333333334,12,2,0.14285714285714285,0.6931471805599452,0.09241962407465937,0.011326602453026486,PE,equiangular_wc,,,,
"[0.08, inf)",46,0.7666666666666667,33,13,0.2826086956521739,-0.16705408466316618,0.022273877955088846,0.0027810017623347907,PE,equiangular_wc,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,equiangular_wc,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,equiangular_wc,,,,
,60,1.0,45,15,0.25,,0.1146935020297482,0.014107604215361277,PE,equiangular_wc,,,,
"(-inf, inf)",60,1.0,45,15,0.25,-2.220446049250313e-16,0.0,0.0,PE,equinorm_uc,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,equinorm_uc,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,equinorm_uc,,,,
,60,1.0,45,15,0.25,,0.0,0.0,PE,equinorm_uc,,,,
"(-inf, inf)",60,1.0,45,15,0.25,-2.220446049250313e-16,0.0,0.0,PE,equinorm_wc,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,equinorm_wc,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,equinorm_wc,,,,
,60,1.0,45,15,0.25,,0.0,0.0,PE,equinorm_wc,,,,
"(-inf, 0.09)",46,0.7666666666666667,36,10,0.21739130434782608,0.18232155679395468,0.02430954090586064,0.0030344908610768773,PE,max_equiangular_uc,,,,
"[0.09, inf)",14,0.23333333333333334,9,5,0.35714285714285715,-0.5108256237659909,0.06811008316879873,0.008422384640523535,PE,max_equiangular_uc,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,max_equiangular_uc,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,max_equiangular_uc,,,,
,60,1.0,45,15,0.25,,0.09241962407465937,0.011456875501600412,PE,max_equiangular_uc,,,,
"(-inf, 0.06)",24,0.4,19,5,0.20833333333333334,0.2363887780642302,0.021012335827931595,0.0026204435864908143,PE,max_equiangular_wc,,,,
"[0.06, inf)",36,0.6,26,10,0.2777777777777778,-0.14310084364067355,0.012720074990282085,0.001588654095686353,PE,max_equiangular_wc,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,max_equiangular_wc,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,max_equiangular_wc,,,,
,60,1.0,45,15,0.25,,0.03373241081821368,0.004209097682177167,PE,max_equiangular_wc,,,,
"(-inf, inf)",60,1.0,45,15,0.25,-2.220446049250313e-16,0.0,0.0,PE,self_duality,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,self_duality,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,self_duality,,,,
,60,1.0,45,15,0.25,,0.0,0.0,PE,self_duality,,,,
"(-inf, inf)",60,1.0,45,15,0.25,-2.220446049250313e-16,0.0,0.0,PE,,var_collapse,0.0,0.0,6.999891913537215
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,,var_collapse,1.0,0.0,6.999891913537215
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,,var_collapse,2.0,0.0,6.999891913537215
"(-inf, 0.12)",46,0.7666666666666667,40,6,0.13043478260869565,0.7985076962177715,0.39038154037313266,0.04754124074969919,PE,,equiangular_uc,0.0,-1.0542346006304915,29.970156181484228
"[0.12, inf)",14,0.23333333333333334,5,9,0.6428571428571429,-1.686398953570229,0.824461710634334,0.09235495369571546,PE,,equiangular_uc,1.0,-1.0542346006304915,-41.51188800815935
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,,equiangular_uc,2.0,-1.0542346006304915,6.999891913537215
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,,equiangular_uc,3.0,-1.0542346006304915,6.999891913537215
"(-inf, 0.08)",14,0.23333333333333334,12,2,0.14285714285714285,0.6931471805599452,0.09241962407465937,0.011326602453026486,PE,,equiangular_wc,0.0,-0.3042087045431535,12.753585332757634
"[0.08, inf)",46,0.7666666666666667,33,13,0.2826086956521739,-0.16705408466316618,0.022273877955088846,0.0027810017623347907,PE,,equiangular_wc,1.0,-0.3042087045431535,5.61320519744341
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,,equiangular_wc,2.0,-0.3042087045431535,6.999891913537215
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,,equiangular_wc,3.0,-0.3042087045431535,6.999891913537215
"(-inf, inf)",60,1.0,45,15,0.25,-2.220446049250313e-16,0.0,0.0,PE,,equinorm_uc,0.0,0.0,6.999891913537215
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,,equinorm_uc,1.0,0.0,6.999891913537215
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,,equinorm_uc,2.0,0.0,6.999891913537215
"(-inf, inf)",60,1.0,45,15,0.25,-2.220446049250313e-16,0.0,0.0,PE,,equinorm_wc,0.0,0.0,6.999891913537215
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,,equinorm_wc,1.0,0.0,6.999891913537215
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,,equinorm_wc,2.0,0.0,6.999891913537215
"(-inf, 0.09)",46,0.7666666666666667,36,10,0.21739130434782608,0.18232155679395468,0.02430954090586064,0.0030344908610768773,PE,,max_equiangular_uc,0.0,0.9088567329758829,2.478386357547685
"[0.09, inf)",14,0.23333333333333334,9,5,0.35714285714285715,-0.5108256237659909,0.06811008316879873,0.008422384640523535,PE,,max_equiangular_uc,1.0,0.9088567329758829,19.66817391274143
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,,max_equiangular_uc,2.0,0.9088567329758829,6.999891913537215
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,,max_equiangular_uc,3.0,0.9088567329758829,6.999891913537215
"(-inf, 0.06)",24,0.4,19,5,0.20833333333333334,0.2363887780642302,0.021012335827931595,0.0026204435864908143,PE,,max_equiangular_wc,0.0,-0.40442237735715314,9.608516918867851
"[0.06, inf)",36,0.6,26,10,0.2777777777777778,-0.14310084364067355,0.012720074990282085,0.001588654095686353,PE,,max_equiangular_wc,1.0,-0.40442237735715314,5.420728799019399
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,,max_equiangular_wc,2.0,-0.40442237735715314,6.999891913537215
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,,max_equiangular_wc,3.0,-0.40442237735715314,6.999891913537215
"(-inf, inf)",60,1.0,45,15,0.25,-2.220446049250313e-16,0.0,0.0,PE,,self_duality,0.0,0.0,6.999891913537215
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,,self_duality,1.0,0.0,6.999891913537215
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PE,,self_duality,2.0,0.0,6.999891913537215
"(-inf, inf)",60,1.0,45,15,0.25,-2.220446049250313e-16,0.0,0.0,fDBD,var_collapse,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,fDBD,var_collapse,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,fDBD,var_collapse,,,,
,60,1.0,45,15,0.25,,0.0,0.0,fDBD,var_collapse,,,,
"(-inf, 0.12)",46,0.7666666666666667,40,6,0.13043478260869565,0.7985076962177715,0.39038154037313266,0.04754124074969919,fDBD,equiangular_uc,,,,
"[0.12, inf)",14,0.23333333333333334,5,9,0.6428571428571429,-1.686398953570229,0.824461710634334,0.09235495369571546,fDBD,equiangular_uc,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,fDBD,equiangular_uc,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,fDBD,equiangular_uc,,,,
,60,1.0,45,15,0.25,,1.2148432510074667,0.13989619444541465,fDBD,equiangular_uc,,,,
"(-inf, 0.08)",14,0.23333333333333334,12,2,0.14285714285714285,0.6931471805599452,0.09241962407465937,0.011326602453026486,fDBD,equiangular_wc,,,,
"[0.08, inf)",46,0.7666666666666667,33,13,0.2826086956521739,-0.16705408466316618,0.022273877955088846,0.0027810017623347907,fDBD,equiangular_wc,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,fDBD,equiangular_wc,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,fDBD,equiangular_wc,,,,
,60,1.0,45,15,0.25,,0.1146935020297482,0.014107604215361277,fDBD,equiangular_wc,,,,
"(-inf, inf)",60,1.0,45,15,0.25,-2.220446049250313e-16,0.0,0.0,fDBD,equinorm_uc,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,fDBD,equinorm_uc,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,fDBD,equinorm_uc,,,,
,60,1.0,45,15,0.25,,0.0,0.0,fDBD,equinorm_uc,,,,
"(-inf, inf)",60,1.0,45,15,0.25,-2.220446049250313e-16,0.0,0.0,fDBD,equinorm_wc,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,fDBD,equinorm_wc,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,fDBD,equinorm_wc,,,,
,60,1.0,45,15,0.25,,0.0,0.0,fDBD,equinorm_wc,,,,
"(-inf, 0.09)",46,0.7666666666666667,36,10,0.21739130434782608,0.18232155679395468,0.02430954090586064,0.0030344908610768773,fDBD,max_equiangular_uc,,,,
"[0.09, inf)",14,0.23333333333333334,9,5,0.35714285714285715,-0.5108256237659909,0.06811008316879873,0.008422384640523535,fDBD,max_equiangular_uc,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,fDBD,max_equiangular_uc,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,fDBD,max_equiangular_uc,,,,
,60,1.0,45,15,0.25,,0.09241962407465937,0.011456875501600412,fDBD,max_equiangular_uc,,,,
"(-inf, 0.06)",24,0.4,19,5,0.20833333333333334,0.2363887780642302,0.021012335827931595,0.0026204435864908143,fDBD,max_equiangular_wc,,,,
