dataset,method,calibration,model,architecture,drop_out,reward,run,ece_l1,ece_l2,mce,ece_l1_bound,ece_l2_bound,k1,bar_p_ood,k2,bar_p2_ood,alpha
ood_nsncs_places365,CTM,Beta,modelvit,ViT,do1,rew0,1,0.41813222462768107,0.25129276090761815,0.9287877274973653,0.42626452033174617,0.585070055474506,0.008638963700022262,0.7976171652886751,0.000195540597620267,0.6465124526712052,1.1246063877642825
val,CTM_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.00700428981758545,0.0022267895305593576,0.8494804066333871,0.01669937788867768,0.09253316567936276,0.00866451855565864,0.9014266666688852,0.0011106196813650106,0.8290847384901857,0.009081735620585268
iid_test,CTM_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.004116126742242489,0.0006630304106764538,0.6871180330726505,0.017898504041334917,0.1012886511872261,0.007436852769731828,0.8792411254033226,0.0007022848328529087,0.7971277870390738,0.012145748987854251
ood_sncs_c100,CTM_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.3612834425528606,0.20072440790538174,0.851716197838127,0.3682841301273318,0.5326631013261911,0.007436852769731828,0.6891495291537098,0.0007022848328529087,0.5353982056253,1.1246063877642825
ood_nsncs_svhn,CTM_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.4282312859982458,0.25211702316858353,0.8924319726894826,0.4320182803189682,0.5497977118680073,0.007436852769731828,0.5770466321078361,0.0007022848328529087,0.4052894718261955,2.9275753486279803
ood_nsncs_ti,CTM_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.33278262383639673,0.1656266673568158,0.8309803787131103,0.339783311410868,0.5065951696747456,0.007436852769731828,0.6353057824345663,0.0007022848328529087,0.4842172960162892,1.1246063877642825
ood_nsncs_lsun_cropped,CTM_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.3271951316097898,0.19190310738826785,0.834238201813944,0.33419581918426117,0.48085111320707213,0.007436852769731828,0.6247498921200607,0.0007022848328529087,0.43619218299915746,1.1246063877642825
ood_nsncs_lsun_resize,CTM_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.29697550444253784,0.15880397193975138,0.8288254742859594,0.30397619201700904,0.45692550218760336,0.007436852769731828,0.567658972475688,0.0007022848328529087,0.3938044320933415,1.1246063877642825
ood_nsncs_isun,CTM_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.3020568571885635,0.15996478331769848,0.8247816555952477,0.3094799356898212,0.47007685870854077,0.007436852769731828,0.6104062206562565,0.0007022848328529087,0.44042777777360326,1.003711201079622
ood_nsncs_textures,CTM_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.16542476710435783,0.07543043451771657,0.751804478214338,0.17452585364832365,0.3020546877730171,0.007436852769731828,0.4379576614164865,0.0007022848328529087,0.2339737353278809,0.6342780026990553
ood_nsncs_places365,CTM_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.29498670714671016,0.1508043635085986,0.8190253337950255,0.30198739472118136,0.45250877507207343,0.007436852769731828,0.5639017366244103,0.0007022848328529087,0.386216038940975,1.1246063877642825
val,CTM_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.007095445361567149,0.0017199535101011234,1.0,0.016497102546388316,0.09753792931354147,0.008394479752062978,0.9086859013437673,0.0020694126438127996,0.8292066360838807,0.009081735620585268
iid_test,CTM_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.004410719415356183,0.0002815205283721452,0.46754959625338144,0.01672183321841983,0.10009027823744485,0.006480394082651997,0.859933655396638,0.000983083544381375,0.7538981046500273,0.012145748987854251
ood_sncs_c100,CTM_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.38065533494445364,0.23613818278170157,0.7964232849225591,0.3867556593339245,0.5446634114815507,0.006480394082651997,0.724896425195356,0.000983083544381375,0.5595725736415934,1.1246063877642825
ood_nsncs_svhn,CTM_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.482869893729679,0.31595737767724763,0.8080963924825264,0.48616984013804826,0.5831751841998848,0.006480394082651997,0.6500219665334303,0.000983083544381375,0.4559264240933404,2.9275753486279803
ood_nsncs_ti,CTM_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.36622590594854576,0.20243423623113216,0.7892730620545814,0.37232623033801654,0.5292318606782555,0.006480394082651997,0.6976363479362867,0.000983083544381375,0.5282649978771208,1.1246063877642825
ood_nsncs_lsun_cropped,CTM_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.35623029103840015,0.22948348469129684,0.794788902565984,0.36233061542787104,0.5103858388934107,0.006480394082651997,0.6787526322480398,0.000983083544381375,0.49125054873484053,1.1246063877642825
ood_nsncs_lsun_resize,CTM_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.3400299827314038,0.2034282431756942,0.7897887673828152,0.3461303071208747,0.49134271307284344,0.006480394082651997,0.6481470097944624,0.000983083544381375,0.45521208857667333,1.1246063877642825
ood_nsncs_isun,CTM_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.33554969829578385,0.19994207151127516,0.7893273597522077,0.3420180896279881,0.4976709785137155,0.006480394082651997,0.6763151415931566,0.000983083544381375,0.4934575787996993,1.003711201079622
ood_nsncs_textures,CTM_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.20847690110992675,0.10926567782343465,0.7591203557964182,0.21640749073048032,0.3539240846117776,0.006480394082651997,0.5473776579986522,0.000983083544381375,0.3212002747444813,0.6342780026990553
ood_nsncs_places365,CTM_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.33795193700417964,0.19423667426940794,0.7869586581812211,0.3440522613936504,0.48912648635500383,0.006480394082651997,0.6442211658065903,0.000983083544381375,0.4511069664826573,1.1246063877642825
val,CTM_mean,Beta,modelvit,ViT,do1,rew0,1,0.006880784026483276,0.0016234001934600404,0.9726230760053327,0.01741565529660232,0.09573780141202355,0.009124554585017708,0.9303579669833082,0.0013675478248489274,0.8678318583091968,0.009081735620585268
iid_test,CTM_mean,Beta,modelvit,ViT,do1,rew0,1,0.0069559594550791404,0.0009012664333116146,0.2841025530827259,0.018589888043345104,0.10198268961913581,0.007756499544871787,0.9105388744176481,0.0003837621766719986,0.8351093292834215,0.012145748987854251
ood_sncs_c100,CTM_mean,Beta,modelvit,ViT,do1,rew0,1,0.43353153897051033,0.2973318408245154,0.8571040426785316,0.44083312630409055,0.6061749802718503,0.007756499544871787,0.825924862818388,0.0003837621766719986,0.6938417218644599,1.1246063877642825
ood_nsncs_svhn,CTM_mean,Beta,modelvit,ViT,do1,rew0,1,0.5826577609224152,0.4313881144654084,0.8817242169800292,0.5866075257805642,0.6831905164600139,0.007756499544871787,0.7843312245085827,0.0003837621766719986,0.6260502267840046,2.9275753486279803
ood_nsncs_ti,CTM_mean,Beta,modelvit,ViT,do1,rew0,1,0.4260252902482736,0.27347420806366496,0.8511576892217124,0.43332687758185373,0.5969062175444864,0.007756499544871787,0.8117440577323382,0.0003837621766719986,0.672775112553241,1.1246063877642825
ood_nsncs_lsun_cropped,CTM_mean,Beta,modelvit,ViT,do1,rew0,1,0.41622094508358315,0.30392207349343653,0.8546353048652489,0.4235225324171633,0.5816366690001433,0.007756499544871787,0.793221688847205,0.0003837621766719986,0.6387774135320735,1.1246063877642825
ood_nsncs_lsun_resize,CTM_mean,Beta,modelvit,ViT,do1,rew0,1,0.41001841766632696,0.28648919704042247,0.8511086893786667,0.4173200049999073,0.5738777279684367,0.007756499544871787,0.7815038740505249,0.0003837621766719986,0.6218396623392033,1.1246063877642825
ood_nsncs_isun,CTM_mean,Beta,modelvit,ViT,do1,rew0,1,0.3950043850590791,0.27081212253784054,0.8494790722825757,0.40274651829733454,0.5688894113259056,0.007756499544871787,0.7962760697535698,0.0003837621766719986,0.6456913471997696,1.003711201079622
ood_nsncs_textures,CTM_mean,Beta,modelvit,ViT,do1,rew0,1,0.2767231521988132,0.1914050897984248,0.8034741402806401,0.2862154167120254,0.45476151373799084,0.007756499544871787,0.7252325605861973,0.0003837621766719986,0.5322556635275715,0.6342780026990553
ood_nsncs_places365,CTM_mean,Beta,modelvit,ViT,do1,rew0,1,0.408557252009632,0.2787508476593059,0.847787908920997,0.41585883934321227,0.5720327561289158,0.007756499544871787,0.7787434398918966,0.0003837621766719986,0.6178455675128343,1.1246063877642825
val,CTM_oc_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.006453213066102564,0.0017058268965163053,0.5703754959680347,0.016662784314949684,0.09251975356809518,0.008650978638476192,0.8988516093577533,0.0011487222675808813,0.8246134481253784,0.009081735620585268
iid_test,CTM_oc_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.004234897553127035,0.0007453478334906934,0.6866305220034522,0.017837026295502337,0.10118937979119319,0.007397916124621928,0.8773237636979894,0.0007158909765909666,0.7943325248045385,0.012145748987854251
ood_sncs_c100,CTM_oc_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.36048858521962873,0.20001107377264793,0.8521591338284951,0.36745261975066174,0.5317990065379823,0.007397916124621928,0.6876132622149363,0.0007158909765909666,0.5336484281374749,1.1246063877642825
ood_nsncs_svhn,CTM_oc_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.4264272236028749,0.2503618276044968,0.8926059972808577,0.4301943906043716,0.5481498402218594,0.007397916124621928,0.5746130388478387,0.0007158909765909666,0.4028575356243248,2.9275753486279803
ood_nsncs_ti,CTM_oc_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.33202910014880926,0.1648059137630365,0.8296417419192621,0.3389931346798422,0.5058422767061904,0.007397916124621928,0.6338476030191441,0.0007158909765909666,0.4827651414437336,1.1246063877642825
ood_nsncs_lsun_cropped,CTM_oc_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.3254013019206173,0.19004357398349417,0.8289373671117565,0.3323653364516502,0.478729301262564,0.007397916124621928,0.6213263666064438,0.0007158909765909666,0.43233358029558333,1.1246063877642825
ood_nsncs_lsun_resize,CTM_oc_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.2965445028139278,0.15823382390279558,0.8242677934364042,0.3035085373449609,0.4563979028219091,0.007397916124621928,0.5668101017340864,0.0007158909765909666,0.3928819868805027,1.1246063877642825
ood_nsncs_isun,CTM_oc_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.301636846763245,0.15940060593673538,0.8197257977137355,0.30902106073643215,0.4695743945864677,0.007397916124621928,0.6095289601076609,0.0007158909765909666,0.43947168558579647,1.003711201079622
ood_nsncs_textures,CTM_oc_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.16474919421039927,0.07473348686793502,0.7524059469675781,0.17380263078900335,0.3010222415260655,0.007397916124621928,0.43615559582369834,0.0007158909765909666,0.2323479807387777,0.6342780026990553
ood_nsncs_places365,CTM_oc_mean,Sigmoid,modelvit,ViT,do1,rew0,1,0.29446123027033394,0.1502316972541347,0.8125572500140918,0.30142526480136694,0.4519868157122091,0.007397916124621928,0.5628743832447287,0.0007158909765909666,0.3853120302601353,1.1246063877642825
val,CTM_oc_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.005487838277738062,0.0017946016941703521,1.0,0.016175969492574445,0.09649019058786297,0.008248213729560638,0.889109965175539,0.0021770133742538165,0.7947707361996208,0.009081735620585268
iid_test,CTM_oc_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.005683375697419164,0.0005520150791172263,0.7337481970203122,0.01665605558743616,0.09985006874387307,0.0065238436798784605,0.8508748359763535,0.0011042103699426856,0.7399230318877338,0.012145748987854251
ood_sncs_c100,CTM_oc_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.3757833945497654,0.22547233250327095,0.7840214179125161,0.3819246202539237,0.5379868942920031,0.0065238436798784605,0.7157309907835647,0.0011042103699426856,0.5458091002529178,1.1246063877642825
ood_nsncs_svhn,CTM_oc_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.4761550333182174,0.3021726931216083,0.8250530965299304,0.4794771051313818,0.5747891545531228,0.0065238436798784605,0.6410282883223302,0.0011042103699426856,0.4428573414497606,2.9275753486279803
ood_nsncs_ti,CTM_oc_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.36217444194955933,0.19480902519804458,0.7810763565848784,0.3683156676537176,0.5236780064165713,0.0065238436798784605,0.6900209575312554,0.0011042103699426856,0.5171098020399044,1.1246063877642825
ood_nsncs_lsun_cropped,CTM_oc_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.3500300652817258,0.219362142421678,0.7847777950711786,0.3561712909858841,0.5014988158994218,0.0065238436798784605,0.6670778011303844,0.0011042103699426856,0.474153943127875,1.1246063877642825
ood_nsncs_lsun_resize,CTM_oc_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.3358116612562552,0.19595080974068527,0.7820987736189214,0.3419528869604135,0.4850983087379171,0.0065238436798784605,0.6402163922454652,0.0011042103699426856,0.44358537751906707,1.1246063877642825
ood_nsncs_isun,CTM_oc_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.33133522109180613,0.1920591232106605,0.7825266710199582,0.33784698154547155,0.4914542459913176,0.0065238436798784605,0.6679450590693767,0.0011042103699426856,0.481061382201943,1.003711201079622
ood_nsncs_textures,CTM_oc_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.2061246693298433,0.10677951753251183,0.7580531785651236,0.21408539672346766,0.349594685861349,0.0065238436798784605,0.5413260580113392,0.0011042103699426856,0.31316147715547715,0.6342780026990553
ood_nsncs_places365,CTM_oc_mean,Isotonic,modelvit,ViT,do1,rew0,1,0.3340102528163114,0.1871748507242431,0.7818640883050634,0.34015147852046973,0.48335466396057225,0.0065238436798784605,0.6368131714207235,0.0011042103699426856,0.44039520267001636,1.1246063877642825
val,CTM_oc_mean,Beta,modelvit,ViT,do1,rew0,1,0.006324311371719595,0.001439563792446311,0.974895246401974,0.017367360667403076,0.0955660134480652,0.009101800856828102,0.9274973353651588,0.0013810680434787944,0.8626916105853658,0.009081735620585268
iid_test,CTM_oc_mean,Beta,modelvit,ViT,do1,rew0,1,0.00687855378568586,0.0008924170889795256,0.3058349523762125,0.018550663834729482,0.10186876571141404,0.007735097411622482,0.9090322993372056,0.0003925947140858134,0.8324468208375151,0.012145748987854251
ood_sncs_c100,CTM_oc_mean,Beta,modelvit,ViT,do1,rew0,1,0.43256574700228323,0.2961748138546233,0.8559770657283867,0.43984718741983014,0.6049491753871119,0.007735097411622482,0.8240812578551284,0.0003925947140858134,0.691029158051317,1.1246063877642825
ood_nsncs_svhn,CTM_oc_mean,Beta,modelvit,ViT,do1,rew0,1,0.5812522184103475,0.42962237861314156,0.8812771436998497,0.585191084873762,0.681631254347222,0.007735097411622482,0.7824382668234143,0.0003925947140858134,0.6231921742747994,2.9275753486279803
ood_nsncs_ti,CTM_oc_mean,Beta,modelvit,ViT,do1,rew0,1,0.4252886987990743,0.2727012904504138,0.8491086136000487,0.43257013921662113,0.5959633946139791,0.007735097411622482,0.8103334583896259,0.0003925947140858134,0.6706425418765138,1.1246063877642825
ood_nsncs_lsun_cropped,CTM_oc_mean,Beta,modelvit,ViT,do1,rew0,1,0.4145262907901521,0.30178259014400594,0.8528082897058482,0.421807731207699,0.5794349325518252,0.007735097411622482,0.7900011171791702,0.0003925947140858134,0.6339400585133153,1.1246063877642825
ood_nsncs_lsun_resize,CTM_oc_mean,Beta,modelvit,ViT,do1,rew0,1,0.4092367255225826,0.28568310285376236,0.8491695420351469,0.4165181659401296,0.572851383198315,0.007735097411622482,0.7800080704756781,0.0003925947140858134,0.6196083344833502,1.1246063877642825
ood_nsncs_isun,CTM_oc_mean,Beta,modelvit,ViT,do1,rew0,1,0.39413700225104376,0.2698945172700915,0.8475860060162648,0.4018577729963036,0.5677486155944451,0.007735097411622482,0.7945231882678986,0.0003925947140858134,0.6430939981185982,1.003711201079622
ood_nsncs_textures,CTM_oc_mean,Beta,modelvit,ViT,do1,rew0,1,0.2760827323975961,0.19069608070645855,0.8028796897296187,0.2855488053654116,0.453744740889817,0.007735097411622482,0.7235487151393643,0.0003925947140858134,0.5298616220591486,0.6342780026990553
ood_nsncs_places365,CTM_oc_mean,Beta,modelvit,ViT,do1,rew0,1,0.40786318167763924,0.2777830663791529,0.8454145767271769,0.41514462209518616,0.5711251759903786,0.007735097411622482,0.777413171443811,0.0003925947140858134,0.6158776545754923,1.1246063877642825
val,GEN,Sigmoid,modelvit,ViT,do1,rew0,1,0.0068140861322474626,0.0015331534121826437,0.3734435434566731,0.014265545093822146,0.08184890477952435,0.007344214618708378,0.7763809340757937,0.0010927489457236877,0.6240365564883854,0.009081735620585268
iid_test,GEN,Sigmoid,modelvit,ViT,do1,rew0,1,0.0040384942716764835,0.000336914311269198,0.148620570161354,0.01604601269430694,0.0963219916560209,0.006277246934747294,0.8203410602313844,0.0009640892392227488,0.6937838256858737,0.012145748987854251
ood_sncs_c100,GEN,Sigmoid,modelvit,ViT,do1,rew0,1,0.4167880891906087,0.24373416159971592,0.8495070897350772,0.4226971808425009,0.584962692428638,0.006277246934747294,0.7929777860732754,0.0009640892392227488,0.6455917411653094,1.1246063877642825
ood_nsncs_svhn,GEN,Sigmoid,modelvit,ViT,do1,rew0,1,0.5844052587262905,0.4014664126773825,0.9038017441270654,0.5876017585398153,0.6862446281215407,0.006277246934747294,0.7861703493969245,0.0009640892392227488,0.631463031921166,2.9275753486279803
ood_nsncs_ti,GEN,Sigmoid,modelvit,ViT,do1,rew0,1,0.42522732363553306,0.2433767074616919,0.8534791150269677,0.4311364152874253,0.5967414454284332,0.006277246934747294,0.8089211877866266,0.0009640892392227488,0.6718875181542393,1.1246063877642825
ood_nsncs_lsun_cropped,GEN,Sigmoid,modelvit,ViT,do1,rew0,1,0.41287347566160376,0.2627137850839916,0.8692889700297944,0.418782567313496,0.578497780274613,0.006277246934747294,0.7855822981942794,0.0009640892392227488,0.631381802672274,1.1246063877642825
ood_nsncs_lsun_resize,GEN,Sigmoid,modelvit,ViT,do1,rew0,1,0.4133104763023325,0.24988931754478064,0.8584453271292919,0.41921956795422466,0.5797874949890932,0.006277246934747294,0.7864078798047439,0.0009640892392227488,0.6342039983804322,1.1246063877642825
ood_nsncs_isun,GEN,Sigmoid,modelvit,ViT,do1,rew0,1,0.3938506387502017,0.23373225844546971,0.8535726052786285,0.40011625919626714,0.5685338070853616,0.006277246934747294,0.7924990599838789,0.0009640892392227488,0.6443057163734647,1.003711201079622
ood_nsncs_textures,GEN,Sigmoid,modelvit,ViT,do1,rew0,1,0.2922351453331956,0.1973687871362712,0.8254756966827306,0.29991712713112756,0.4796118779816029,0.006277246934747294,0.7628685127173356,0.0009640892392227488,0.5911680365180751,0.6342780026990553
ood_nsncs_places365,GEN,Sigmoid,modelvit,ViT,do1,rew0,1,0.4073851358314193,0.2491947213568562,0.8432961228953842,0.4132942274833114,0.5710614338844513,0.006277246934747294,0.7752137265870946,0.0009640892392227488,0.61523193772008,1.1246063877642825
val,GEN,Isotonic,modelvit,ViT,do1,rew0,1,0.006685178837803465,0.0015988948257441885,0.5238095238095237,0.011198241824415766,0.07909925717288405,0.005372154522056083,0.6527151881175765,0.0011187503456104343,0.5720012103113452,0.009081735620585268
iid_test,GEN,Isotonic,modelvit,ViT,do1,rew0,1,0.0072660793758518765,0.0014450763635485218,0.8732397738683566,0.014522114222759518,0.10102710338103002,0.005777646946582782,0.7344832532946441,0.0024246970067188225,0.650906247910261,0.012145748987854251
ood_sncs_c100,GEN,Isotonic,modelvit,ViT,do1,rew0,1,0.4067633369340019,0.257819410204464,0.8750615734994045,0.4114834778870274,0.5877804046056099,0.005777646946582782,0.7722371027592708,0.0024246970067188225,0.6505357404108472,1.1246063877642825
ood_nsncs_svhn,GEN,Isotonic,modelvit,ViT,do1,rew0,1,0.5739823876702336,0.4337797448002749,0.9190206562285639,0.5769244811674854,0.6965628488337706,0.005777646946582782,0.7720165851123328,0.0024246970067188225,0.6501059270273267,2.9275753486279803
ood_nsncs_ti,GEN,Isotonic,modelvit,ViT,do1,rew0,1,0.4181174475781503,0.25994422952967916,0.8775881791184799,0.4227390762757412,0.6011693371776434,0.005777646946582782,0.7935011792352289,0.0024246970067188225,0.680609476773383,1.1246063877642825
ood_nsncs_lsun_cropped,GEN,Isotonic,modelvit,ViT,do1,rew0,1,0.4057121450253887,0.2877971716232732,0.8899273822993216,0.4103885367613425,0.5859271217403259,0.005777646946582782,0.770168539984627,0.0024246970067188225,0.646426329810839,1.1246063877642825
ood_nsncs_lsun_resize,GEN,Isotonic,modelvit,ViT,do1,rew0,1,0.4017900262713557,0.2678184604107566,0.8816702858596631,0.4065941658455946,0.5829848915607082,0.005777646946582782,0.763000214450596,0.0024246970067188225,0.639928977674011,1.1246063877642825
ood_nsncs_isun,GEN,Isotonic,modelvit,ViT,do1,rew0,1,0.38317458148251204,0.25038262612665085,0.8761308868386002,0.3881891301292246,0.5715291934938721,0.005777646946582782,0.7691866548866534,0.0024246970067188225,0.6496677409770286,1.003711201079622
ood_nsncs_textures,GEN,Isotonic,modelvit,ViT,do1,rew0,1,0.2964830117870409,0.2163619686435766,0.8756517403938944,0.3019797469775077,0.4946712021596134,0.005777646946582782,0.7689707174517957,0.0024246970067188225,0.6266691765829198,0.6342780026990553
ood_nsncs_places365,GEN,Isotonic,modelvit,ViT,do1,rew0,1,0.4043714680276014,0.2668262083808754,0.8735174990876953,0.40886280915100714,0.5783084679894405,0.005777646946582782,0.7672861353831814,0.0024246970067188225,0.6296692999145821,1.1246063877642825
val,GEN,Beta,modelvit,ViT,do1,rew0,1,0.004765189453042166,0.0014626525059822655,0.6386450238411672,0.012055520220510353,0.07912736999465814,0.006084242673496498,0.669559525675036,0.0009385741453510779,0.5923348560254007,0.009081735620585268
iid_test,GEN,Beta,modelvit,ViT,do1,rew0,1,0.006480745418190134,0.0013847421516860843,0.856059488408772,0.015668069366271915,0.100555938567489,0.006424652878630921,0.7767093601820471,0.0018511594442508297,0.6902126041890668,0.012145748987854251
ood_sncs_c100,GEN,Beta,modelvit,ViT,do1,rew0,1,0.4233391707882573,0.23920900588494823,0.8987131003884054,0.42908585194742294,0.6054027566984489,0.006424652878630921,0.8049161901593929,0.0018511594442508297,0.6907693599000913,1.1246063877642825
ood_nsncs_svhn,GEN,Beta,modelvit,ViT,do1,rew0,1,0.5989910272993706,0.40278208321090975,0.9201965300557613,0.6022299728149256,0.7183151817222477,0.006424652878630921,0.8057449123076089,0.0018511594442508297,0.6915914939782875,2.9275753486279803
ood_nsncs_ti,GEN,Beta,modelvit,ViT,do1,rew0,1,0.4338072767290882,0.24206501951341042,0.8992516243327671,0.4396109222876899,0.6183602310062433,0.006424652878630921,0.8248001530462252,0.0018511594442508297,0.7207261728202188,1.1246063877642825
ood_nsncs_lsun_cropped,GEN,Beta,modelvit,ViT,do1,rew0,1,0.42243448633374653,0.24751881607520326,0.9051480933088166,0.4281723137778208,0.6035342974891117,0.006424652878630921,0.8031903338493804,0.0018511594442508297,0.6865019412879024,1.1246063877642825
ood_nsncs_lsun_resize,GEN,Beta,modelvit,ViT,do1,rew0,1,0.4179402181911466,0.23895450225286516,0.9017020141166303,0.4237642784589614,0.5997822114219826,0.006424652878630921,0.7948626735249914,0.0018511594442508297,0.6779723032125424,1.1246063877642825
ood_nsncs_isun,GEN,Beta,modelvit,ViT,do1,rew0,1,0.39871653591727607,0.22196427739172733,0.898097220235636,0.40484555039053716,0.5882373625536392,0.006424652878630921,0.8017932950040801,0.0018511594442508297,0.6889226610940042,1.003711201079622
ood_nsncs_textures,GEN,Beta,modelvit,ViT,do1,rew0,1,0.31071564562807796,0.2051121348246874,0.8967515429869571,0.3178550881092309,0.5156982099697401,0.006424652878630921,0.8088549870579002,0.0018511594442508297,0.6823133073455937,0.6342780026990553
ood_nsncs_places365,GEN,Beta,modelvit,ViT,do1,rew0,1,0.4217429578744356,0.25258908256142343,0.8980580538194234,0.42742289419926616,0.5990203510869206,0.006424652878630921,0.8017745303815751,0.0018511594442508297,0.6762468588381616,1.1246063877642825
val,REN,Sigmoid,modelvit,ViT,do1,rew0,1,0.007059837544623311,0.0029034126047772146,0.9510608977690904,0.01486224973090882,0.08831812220195218,0.007589772865428501,0.8156427579187971,0.0016226207957218627,0.68800816674651,0.009081735620585268
iid_test,REN,Sigmoid,modelvit,ViT,do1,rew0,1,0.005240197838975969,0.0005745951203440247,0.40738187416826155,0.017096599386429333,0.10243240590609248,0.006675124962091106,0.8751313269902767,0.0008725254832871701,0.8025285501852304,0.012145748987854251
ood_sncs_c100,REN,Sigmoid,modelvit,ViT,do1,rew0,1,0.5179489699404767,0.2705888739184605,0.844833499647333,0.52416121753268,0.7180583708144157,0.006675124962091106,0.9843098510464475,0.0008725254832871701,0.9733104512458179,1.1246063877642825
ood_nsncs_svhn,REN,Sigmoid,modelvit,ViT,do1,rew0,1,0.7396835795827963,0.5478161562265798,0.8650903456238506,0.7429368036583195,0.8591793681341593,0.006675124962091106,0.9944287691994559,0.0008725254832871701,0.990041512645144,2.9275753486279803
ood_nsncs_ti,REN,Sigmoid,modelvit,ViT,do1,rew0,1,0.5203089433764522,0.2724919929805833,0.8291129371685638,0.5264398685339987,0.7205436438612944,0.006675124962091106,0.988614678518139,0.0008725254832871701,0.9800649435459374,1.1246063877642825
ood_nsncs_lsun_cropped,REN,Sigmoid,modelvit,ViT,do1,rew0,1,0.5228475438282577,0.2744899460580473,0.7820618624795659,0.5289310792125286,0.7235957912274176,0.006675124962091106,0.9933210737320176,0.0008725254832871701,0.9883920202100369,1.1246063877642825
ood_nsncs_lsun_resize,REN,Sigmoid,modelvit,ViT,do1,rew0,1,0.5201248628706906,0.27266267486798057,0.8481302123316068,0.5263228954296538,0.7203589764169877,0.006675124962091106,0.9883936929294106,0.0008725254832871701,0.9795622504658997,1.1246063877642825
ood_nsncs_isun,REN,Sigmoid,modelvit,ViT,do1,rew0,1,0.4919738754312049,0.24400577749362745,0.817920277221674,0.49853931637265614,0.7010166355064653,0.006675124962091106,0.988584850268762,0.0008725254832871701,0.9801623160637644,1.003711201079622
ood_nsncs_textures,REN,Sigmoid,modelvit,ViT,do1,rew0,1,0.3840749724377021,0.14774282929931865,0.7138646134734707,0.39110384942713117,0.6218429551102708,0.006675124962091106,0.9971925405518008,0.0008725254832871701,0.9949647380217794,0.6342780026990553
ood_nsncs_places365,REN,Sigmoid,modelvit,ViT,do1,rew0,1,0.5238433892044979,0.2751702073579626,0.7299260654951593,0.5297960277897592,0.7245607629764449,0.006675124962091106,0.9949551345841217,0.0008725254832871701,0.9910320452739303,1.1246063877642825
val,REN,Isotonic,modelvit,ViT,do1,rew0,1,0.008589610979309487,0.0029549661787380836,0.75,0.014519831278026547,0.09307657199697372,0.0076297331945271996,0.7731961869166768,0.003054388084813177,0.6262610736286638,0.009081735620585268
iid_test,REN,Isotonic,modelvit,ViT,do1,rew0,1,0.006227572124007912,0.00031710676631323454,0.23905491220491903,0.0153257765821395,0.10050119182712806,0.005571049579174203,0.818464966492949,0.0015942532139515979,0.710447281940751,0.012145748987854251
ood_sncs_c100,REN,Isotonic,modelvit,ViT,do1,rew0,1,0.5103080884692696,0.2657006990207639,0.8102229269154018,0.5155524006498766,0.7086574179563286,0.005571049579174203,0.9690278180219453,0.0015942532139515979,0.9473298188596975,1.1246063877642825
ood_nsncs_svhn,REN,Isotonic,modelvit,ViT,do1,rew0,1,0.7345245533240061,0.5408415669402937,0.8311636871727471,0.7373614433055671,0.8539956296776542,0.005571049579174203,0.9873261091405043,0.0015942532139515979,0.9778808848540854,2.9275753486279803
ood_nsncs_ti,REN,Isotonic,modelvit,ViT,do1,rew0,1,0.5143079825688702,0.26822945764178485,0.8068038493232244,0.5195522947494776,0.7132397597040921,0.005571049579174203,0.9765844179549115,0.0015942532139515979,0.9596391258932956,1.1246063877642825
